Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q8WUW1	Q8WUW1	1	1	1	Protein BRICK1	BRK1	sp|Q8WUW1|BRK1_HUMAN Protein BRICK1 OS=Homo sapiens OX=9606 GN=BRK1 PE=1 SV=1	1	1	1	1	14.7	14.7	14.7	8.7448	75	75	0.0	6.6154	636130	1	1053	1491	True	1517	1605	1711	1711		
Q8WVM8	Q8WVM8	5	5	5	Sec1 family domain-containing protein 1	SCFD1	sp|Q8WVM8|SCFD1_HUMAN Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=4	1	5	5	5	12.5	12.5	12.5	72.379	642	642	0.0	37.123	3032900	5	1054	0;2341;3206;3592;4568	True;True;True;True;True	0;2376;3261;3652;4661	0;2513;3456;3862;4914	0;2692;3731;4159;5262	0;2692;3731;4159;5262		
Q8WWM7	Q8WWM7	1	1	1	Ataxin-2-like protein	ATXN2L	sp|Q8WWM7|ATX2L_HUMAN Ataxin-2-like protein OS=Homo sapiens OX=9606 GN=ATXN2L PE=1 SV=2	1	1	1	1	0.9	0.9	0.9	113.37	1075	1075	0.0	6.7071	420110	1	1055	1568	True	1597	1688	1800	1800		
Q8WX92	Q8WX92	2	2	2	Negative elongation factor B	NELFB	sp|Q8WX92|NELFB_HUMAN Negative elongation factor B OS=Homo sapiens OX=9606 GN=NELFB PE=1 SV=1	1	2	2	2	3.8	3.8	3.8	65.697	580	580	0.0	12.192	868570	1	1056	913;3085	True;True	931;3139	994;3333	1059;3604	1059;3604		
Q8WXF1	Q8WXF1	2	2	2	Paraspeckle component 1	PSPC1	sp|Q8WXF1|PSPC1_HUMAN Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1	1	2	2	2	7.1	7.1	7.1	58.743	523	523	0.0	12.304	1863500	2	1057	1521;3935	True;True	1547;4016	1636;4242	1744;4557	1744;4557		
Q8WXX0	Q8WXX0	2	2	2	Dynein heavy chain 7, axonemal	DNAH7	sp|Q8WXX0|DYH7_HUMAN Dynein axonemal heavy chain 7 OS=Homo sapiens OX=9606 GN=DNAH7 PE=1 SV=2	1	2	2	2	0.6	0.6	0.6	461.15	4024	4024	0.0	10.969	3573400	2	1058	2657;5105	True;True	2699;5206	2865;5498	3086;5917	3086;5917		
Q8WXX5	Q8WXX5	2	2	2	DnaJ homolog subfamily C member 9	DNAJC9	sp|Q8WXX5|DNJC9_HUMAN DnaJ homolog subfamily C member 9 OS=Homo sapiens OX=9606 GN=DNAJC9 PE=1 SV=1	1	2	2	2	5.4	5.4	5.4	29.909	260	260	0.0	11.334	1333200	2	1059	975;4163	True;True	994;4251	1060;4490	1127;4816	1127;4816		
Q8WYA6	Q8WYA6	1	1	1	Beta-catenin-like protein 1	CTNNBL1	sp|Q8WYA6|CTBL1_HUMAN Beta-catenin-like protein 1 OS=Homo sapiens OX=9606 GN=CTNNBL1 PE=1 SV=1	1	1	1	1	1.4	1.4	1.4	65.173	563	563	0.0072231	5.7929	418470	1	1060	1748	True	1779	1877	1999	1999		
Q92499	Q92499	6	6	6	ATP-dependent RNA helicase DDX1	DDX1	sp|Q92499|DDX1_HUMAN ATP-dependent RNA helicase DDX1 OS=Homo sapiens OX=9606 GN=DDX1 PE=1 SV=2	1	6	6	6	11.5	11.5	11.5	82.431	740	740	0.0	42.853	5484400	6	1061	291;1058;1244;1296;1980;1986	True;True;True;True;True;True	294;1077;1265;1319;2014;2020	313;1148;1348;1405;2126;2133	330;1221;1438;1500;2272;2282	330;1221;1438;1500;2272;2282		
Q92522	Q92522	1	1	1	Histone H1x	H1FX	sp|Q92522|H1X_HUMAN Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1	1	1	1	1	4.7	4.7	4.7	22.487	213	213	0.0	6.7808	1712400	1	1062	5872	True	5987	6308	6787	6787		
Q92526	Q92526	4	1	1	T-complex protein 1 subunit zeta-2	CCT6B	sp|Q92526|TCPW_HUMAN T-complex protein 1 subunit zeta-2 OS=Homo sapiens OX=9606 GN=CCT6B PE=1 SV=5	1	4	1	1	7.5	2.3	2.3	57.821	530	530	0.0	7.5584	1646300	1	1063	1950;1987;2083;4148	False;True;False;False	1984;2021;2117;4236	2096;2134;2238;4474	2241;2283;2396;4800	2241;2283;2396;4800		
Q92530	Q92530	1	1	1	Proteasome inhibitor PI31 subunit	PSMF1	sp|Q92530|PSMF1_HUMAN Proteasome inhibitor PI31 subunit OS=Homo sapiens OX=9606 GN=PSMF1 PE=1 SV=2	1	1	1	1	4.4	4.4	4.4	29.816	271	271	0.0016892	6.0093	425520	1	1064	288	True	291	310	327	327		
Q92542	Q92542	1	1	1	Nicastrin	NCSTN	sp|Q92542|NICA_HUMAN Nicastrin OS=Homo sapiens OX=9606 GN=NCSTN PE=1 SV=2	1	1	1	1	3.1	3.1	3.1	78.41	709	709	0.0008881	6.3516	618000	1	1065	2036	True	2070	2188	2341	2341		
Q92544	Q92544	1	1	1	Transmembrane 9 superfamily member 4	TM9SF4	sp|Q92544|TM9S4_HUMAN Transmembrane 9 superfamily member 4 OS=Homo sapiens OX=9606 GN=TM9SF4 PE=1 SV=2	1	1	1	1	3.0	3.0	3.0	74.518	642	642	0.0	7.5211	836600	1	1066	2783	True	2831	3001	3236	3236		
Q92598	Q92598	6	5	5	Heat shock protein 105 kDa	HSPH1	sp|Q92598|HS105_HUMAN Heat shock protein 105 kDa OS=Homo sapiens OX=9606 GN=HSPH1 PE=1 SV=1	1	6	5	5	9.3	7.7	7.7	96.864	858	858	0.0	32.251	3269600	5	1067	159;1615;1823;2527;2923;3816	True;True;False;True;True;True	161;1644;1855;2567;2971;3897	171;1738;1956;2720;3154;4117	178;1852;2085;2929;3413;4426	178;1852;2085;2929;3413;4426		
Q92616	Q92616	6	6	6	Translational activator GCN1	GCN1L1	sp|Q92616|GCN1_HUMAN eIF-2-alpha kinase activator GCN1 OS=Homo sapiens OX=9606 GN=GCN1 PE=1 SV=7	1	6	6	6	3.3	3.3	3.3	292.71	2671	2671	0.0	42.709	3660200	6	1068	662;2628;3538;3541;4584;5160	True;True;True;True;True;True	671;2670;3597;3600;4677;5261	712;2836;3804;3807;4931;5559	758;3053;4097;4100;5281;5981	758;3053;4097;4100;5281;5981		
Q92621	Q92621	2	2	2	Nuclear pore complex protein Nup205	NUP205	sp|Q92621|NU205_HUMAN Nuclear pore complex protein Nup205 OS=Homo sapiens OX=9606 GN=NUP205 PE=1 SV=3	1	2	2	2	1.1	1.1	1.1	227.92	2012	2012	0.0	12.98	1260100	2	1069	1099;3266	True;True	1118;3321	1191;3520	1265;3801	1265;3801		
Q92688	Q92688	5	3	3	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	sp|Q92688|AN32B_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1	1	5	3	3	24.3	12.7	12.7	28.787	251	251	0.0	21.207	4978400	2	1070	1324;3242;3331;3442;4540	True;True;False;True;False	1348;3297;3387;3501;4633	1434;3495;3587;3707;4885	1530;3774;3868;3996;5232	1530;3774;3868;3996;5232		
Q92734	Q92734	3	3	3	Protein TFG	TFG	sp|Q92734|TFG_HUMAN Protein TFG OS=Homo sapiens OX=9606 GN=TFG PE=1 SV=2	1	3	3	3	9.8	9.8	9.8	43.447	400	400	0.0	17.845	3289200	3	1071	2708;3344;3576	True;True;True	2755;3400;3636	2923;3600;3844	3151;3883;4140	3151;3883;4140		
Q92841	Q92841	14	8	8	Probable ATP-dependent RNA helicase DDX17	DDX17	sp|Q92841|DDX17_HUMAN Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens OX=9606 GN=DDX17 PE=1 SV=2	1	14	8	8	22.4	13.0	13.0	80.272	729	729	0.0	53.125	9219900	8	1072	378;628;979;1250;1762;1839;2191;2225;3758;3874;4294;4671;4867;5338	False;True;True;True;True;False;True;False;False;True;False;False;True;True	382;637;998;1272;1793;1871;2226;2260;3832;3955;4382;4764;4964;5443	409;675;1064;1356;1891;1973;2349;2385;4046;4179;4625;5026;5243;5746	435;718;1131;1446;2015;2103;2512;2548;4351;4490;4958;5384;5633;6188	435;718;1131;1446;2015;2103;2512;2548;4351;4490;4958;5384;5633;6188	3	330
Q92888	Q92888	3	3	3	Rho guanine nucleotide exchange factor 1	ARHGEF1	sp|Q92888|ARHG1_HUMAN Rho guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=ARHGEF1 PE=1 SV=2	1	3	3	3	4.2	4.2	4.2	102.43	912	912	0.0	16.778	1671000	3	1073	156;2089;4188	True;True;True	158;2123;4276	168;2244;4515	175;2402;4842	175;2402;4842		
Q92896	Q92896	4	4	4	Golgi apparatus protein 1	GLG1	sp|Q92896|GSLG1_HUMAN Golgi apparatus protein 1 OS=Homo sapiens OX=9606 GN=GLG1 PE=1 SV=2	1	4	4	4	4.3	4.3	4.3	134.55	1179	1179	0.0	27.773	2223600	3	1074	2398;2590;3282;5089	True;True;True;True	2435;2630;3337;5190	2580;2789;3536;5481	2779;3003;3817;5897	2779;3003;3817;5897		
Q92900	Q92900	3	3	3	Regulator of nonsense transcripts 1	UPF1	sp|Q92900|RENT1_HUMAN Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2	1	3	3	3	2.7	2.7	2.7	124.34	1129	1129	0.0	18.629	1624800	3	1075	91;3681;4027	True;True;True	92;3741;4112	100;3953;4345	106;4254;4667	106;4254;4667		
Q92945	Q92945	8	7	7	Far upstream element-binding protein 2	KHSRP	sp|Q92945|FUBP2_HUMAN Far upstream element-binding protein 2 OS=Homo sapiens OX=9606 GN=KHSRP PE=1 SV=4	1	8	7	7	17.0	15.0	15.0	73.114	711	711	0.0	45.77	10162000	7	1076	225;557;1954;2388;2557;2592;2991;5466	True;False;True;True;True;True;True;True	228;565;1988;2425;2597;2632;3042;5575	242;600;2100;2570;2751;2791;3231;5882	254;636;2245;2769;2961;3005;3499;6331	254;636;2245;2769;2961;3005;3499;6331		
Q92973	Q92973	6	6	6	Transportin-1	TNPO1	sp|Q92973|TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2	1	6	6	6	10.1	10.1	10.1	102.35	898	898	0.0	41.802	6813600	6	1077	485;1858;4492;4906;5680;5858	True;True;True;True;True;True	490;1890;4584;5003;5791;5973	521;1994;4833;5286;6107;6294	551;2126;5175;5681;6573;6772	551;2126;5175;5681;6573;6772		
Q92974	Q92974	1	1	1	Rho guanine nucleotide exchange factor 2	ARHGEF2	sp|Q92974|ARHG2_HUMAN Rho guanine nucleotide exchange factor 2 OS=Homo sapiens OX=9606 GN=ARHGEF2 PE=1 SV=4	1	1	1	1	1.7	1.7	1.7	111.54	986	986	0.0	7.5125	1228200	1	1078	4275	True	4363	4606	4939	4939		
Q93052	Q93052	1	1	1	Lipoma-preferred partner	LPP	sp|Q93052|LPP_HUMAN Lipoma-preferred partner OS=Homo sapiens OX=9606 GN=LPP PE=1 SV=1	1	1	1	1	3.8	3.8	3.8	65.746	612	612	0.0016849	5.993	507650	1	1079	4536	True	4629	4881	5228	5228		
Q969H8	Q969H8	3	3	3	Myeloid-derived growth factor	MYDGF	sp|Q969H8|MYDGF_HUMAN Myeloid-derived growth factor OS=Homo sapiens OX=9606 GN=MYDGF PE=1 SV=1	1	3	3	3	13.9	13.9	13.9	18.795	173	173	0.0	17.621	2740100	3	1080	1391;4741;4798	True;True;True	1416;4834;4892	1502;5099;5164	1600;5460;5537	1600;5460;5537		
Q969V3	Q969V3	1	1	1	Nicalin	NCLN	sp|Q969V3|NCLN_HUMAN Nicalin OS=Homo sapiens OX=9606 GN=NCLN PE=1 SV=2	1	1	1	1	2.1	2.1	2.1	62.974	563	563	0.001675	5.9517	558390	1	1081	4284	True	4372	4615	4948	4948		
Q96AE4;Q96I24	Q96AE4	8;1	8;1	7;1	Far upstream element-binding protein 1	FUBP1	sp|Q96AE4|FUBP1_HUMAN Far upstream element-binding protein 1 OS=Homo sapiens OX=9606 GN=FUBP1 PE=1 SV=3	2	8	8	7	12.0	12.0	10.9	67.56	644	644;572	0.0	47.522	7287200	8	1082	557;1338;1525;2204;2442;2730;3270;5440	True;True;True;True;True;True;True;True	565;1363;1551;2239;2481;2777;3325;5549	600;1449;1640;2362;2627;2947;3524;5855	636;1546;1749;2525;2828;3176;3805;6303	636;1546;1749;2525;2828;3176;3805;6303		
Q96AG4	Q96AG4	9	9	9	Leucine-rich repeat-containing protein 59	LRRC59	sp|Q96AG4|LRC59_HUMAN Leucine-rich repeat-containing protein 59 OS=Homo sapiens OX=9606 GN=LRRC59 PE=1 SV=1	1	9	9	9	39.7	39.7	39.7	34.93	307	307	0.0	54.412	14706000	10	1083	479;782;2312;3486;3600;3653;3676;4357;5510	True;True;True;True;True;True;True;True;True	484;796;2347;3545;3660;3713;3736;4446;5619	515;846;2478;3751;3870;3923;3948;4691;5926	545;898;2648;4042;4167;4223;4249;5028;5029;6378	545;898;2648;4042;4167;4223;4249;5028;6378		
Q9NVJ2;Q96BM9	Q9NVJ2;Q96BM9	1;1	1;1	1;1	ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	sp|Q9NVJ2|ARL8B_HUMAN ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1;sp|Q96BM9|ARL8A_HUMAN ADP-ribosylation factor-like protein 8A OS=Homo sapiens OX=9606 GN=ARL8A PE=1 SV=1	2	1	1	1	12.4	12.4	12.4	21.539	186	186;186	0.0016611	5.9004	761520	1	1084	3848	True	3929	4151	4462	4462		
Q96C19;Q9BUP0	Q96C19	8;2	8;2	8;2	EF-hand domain-containing protein D2	EFHD2	sp|Q96C19|EFHD2_HUMAN EF-hand domain-containing protein D2 OS=Homo sapiens OX=9606 GN=EFHD2 PE=1 SV=1	2	8	8	8	37.5	37.5	37.5	26.697	240	240;239	0.0	55.262	11886000	8	1085	4;85;728;1151;3168;3512;5237;5458	True;True;True;True;True;True;True;True	4;86;740;1170;3222;3571;5341;5567	4;94;786;1245;3416;3777;5641;5874	4;99;836;1319;3689;4068;6069;6323	4;99;836;1319;3689;4068;6069;6323		
Q96C86	Q96C86	1	1	1	m7GpppX diphosphatase	DCPS	sp|Q96C86|DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens OX=9606 GN=DCPS PE=1 SV=2	1	1	1	1	5.0	5.0	5.0	38.608	337	337	0.0	7.2514	1027600	1	1086	5641	True	5752	6065	6531	6531		
Q96CS3	Q96CS3	1	1	1	FAS-associated factor 2	FAF2	sp|Q96CS3|FAF2_HUMAN FAS-associated factor 2 OS=Homo sapiens OX=9606 GN=FAF2 PE=1 SV=2	1	1	1	1	4.0	4.0	4.0	52.623	445	445	0.0056726	5.8235	593290	1	1087	5505	True	5614	5921	6373	6373		
Q96DB5	Q96DB5	1	1	1	Regulator of microtubule dynamics protein 1	RMDN1	sp|Q96DB5|RMD1_HUMAN Regulator of microtubule dynamics protein 1 OS=Homo sapiens OX=9606 GN=RMDN1 PE=1 SV=1	1	1	1	1	3.5	3.5	3.5	35.808	314	314	0.0	7.0421	766880	1	1088	3362	True	3418	3619	3902	3902		
Q96EP5	Q96EP5	2	2	2	DAZ-associated protein 1	DAZAP1	sp|Q96EP5|DAZP1_HUMAN DAZ-associated protein 1 OS=Homo sapiens OX=9606 GN=DAZAP1 PE=1 SV=1	1	2	2	2	7.9	7.9	7.9	43.383	407	407	0.0	14.149	1602200	2	1089	2545;3159	True;True	2585;3213	2738;3407	2947;3680	2947;3680		
Q96FQ6	Q96FQ6	1	1	1	Protein S100-A16	S100A16	sp|Q96FQ6|S10AG_HUMAN Protein S100-A16 OS=Homo sapiens OX=9606 GN=S100A16 PE=1 SV=1	1	1	1	1	10.7	10.7	10.7	11.801	103	103	0.0	7.206	1727000	1	1090	523	True	530	563	597	597		
Q96FW1	Q96FW1	3	3	3	Ubiquitin thioesterase OTUB1	OTUB1	sp|Q96FW1|OTUB1_HUMAN Ubiquitin thioesterase OTUB1 OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2	1	3	3	3	12.5	12.5	12.5	31.284	271	271	0.0	18.731	2766700	3	1091	149;1584;3351	True;True;True	151;1613;3407	161;1705;3607	168;1817;3890	168;1817;3890		
Q96G03	Q96G03	1	1	1	Phosphoglucomutase-2	PGM2	sp|Q96G03|PGM2_HUMAN Phosphoglucomutase-2 OS=Homo sapiens OX=9606 GN=PGM2 PE=1 SV=4	1	1	1	1	2.9	2.9	2.9	68.283	612	612	0.0008726	6.2281	1113800	1	1092	1306	True	1330	1416	1511	1511		
Q96G23	Q96G23	1	1	1	Ceramide synthase 2	CERS2	sp|Q96G23|CERS2_HUMAN Ceramide synthase 2 OS=Homo sapiens OX=9606 GN=CERS2 PE=1 SV=1	1	1	1	1	4.2	4.2	4.2	44.876	380	380	0.0	7.1704	1769800	1	1093	386	True	390	417	443	443		
Q96HC4	Q96HC4	1	1	1	PDZ and LIM domain protein 5	PDLIM5	sp|Q96HC4|PDLI5_HUMAN PDZ and LIM domain protein 5 OS=Homo sapiens OX=9606 GN=PDLIM5 PE=1 SV=5	1	1	1	1	1.5	1.5	1.5	63.944	596	596	0.00091912	6.5108	500930	1	1094	2122	True	2157	2278	2440	2440		
Q96HE7;Q86YB8	Q96HE7	9;1	9;1	9;1	ERO1-like protein alpha	ERO1L	sp|Q96HE7|ERO1A_HUMAN ERO1-like protein alpha OS=Homo sapiens OX=9606 GN=ERO1A PE=1 SV=2	2	9	9	9	28.2	28.2	28.2	54.392	468	468;467	0.0	59.509	7891300	9	1095	1541;2838;3287;3490;4182;4366;4479;5374;5795	True;True;True;True;True;True;True;True;True	1569;2886;3342;3549;4270;4455;4570;5479;5906	1659;3062;3541;3755;4509;4700;4818;5782;6226	1769;3316;3822;4046;4836;5038;5159;6224;6697	1769;3316;3822;4046;4836;5038;5159;6224;6697		
Q96IU4	Q96IU4	2	2	2	Alpha/beta hydrolase domain-containing protein 14B	ABHD14B	sp|Q96IU4|ABHEB_HUMAN Protein ABHD14B OS=Homo sapiens OX=9606 GN=ABHD14B PE=1 SV=1	1	2	2	2	15.2	15.2	15.2	22.345	210	210	0.0	12.076	1339800	2	1096	1729;4946	True;True	1760;5046	1857;5332	1978;5735	1978;5735		
Q96IX5	Q96IX5	2	2	2	Up-regulated during skeletal muscle growth protein 5	USMG5	sp|Q96IX5|ATPMK_HUMAN ATP synthase membrane subunit K, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5MK PE=1 SV=1	1	2	2	2	43.1	43.1	43.1	6.4575	58	58	0.0	12.45	1176000	2	1097	183;5728	True;True	185;5839	197;6156	207;6625	207;6625		
Q96KA5	Q96KA5	1	1	1	Cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	sp|Q96KA5|CLP1L_HUMAN Cleft lip and palate transmembrane protein 1-like protein OS=Homo sapiens OX=9606 GN=CLPTM1L PE=1 SV=1	1	1	1	1	3.0	3.0	3.0	62.228	538	538	0.0	8.1872	734310	1	1098	5035	True	5135	5425	5832	5832		
Q96KP4	Q96KP4	1	1	1	Cytosolic non-specific dipeptidase	CNDP2	sp|Q96KP4|CNDP2_HUMAN Cytosolic non-specific dipeptidase OS=Homo sapiens OX=9606 GN=CNDP2 PE=1 SV=2	1	1	1	1	4.4	4.4	4.4	52.878	475	475	0.0	7.6504	527730	1	1099	2107	True	2141	2262	2420	2420		
Q96M29	Q96M29	1	1	1	Tektin-5	TEKT5	sp|Q96M29|TEKT5_HUMAN Tektin-5 OS=Homo sapiens OX=9606 GN=TEKT5 PE=1 SV=1	1	1	1	1	2.5	2.5	2.5	56.294	485	485	0.004886	5.8381	663830	1	1100	3348	True	3404	3604	3887	3887		
Q96P70	Q96P70	1	1	1	Importin-9	IPO9	sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens OX=9606 GN=IPO9 PE=1 SV=3	1	1	1	1	1.1	1.1	1.1	115.96	1041	1041	0.00088496	6.329	0	1	1101	1277	True	1300	1385	1478	1478		
Q96PK6	Q96PK6	6	6	6	RNA-binding protein 14	RBM14	sp|Q96PK6|RBM14_HUMAN RNA-binding protein 14 OS=Homo sapiens OX=9606 GN=RBM14 PE=1 SV=2	1	6	6	6	8.8	8.8	8.8	69.491	669	669	0.0	37.837	3624800	6	1102	425;426;2690;2966;3517;5862	True;True;True;True;True;True	429;430;2737;3014;3576;5977	457;458;2905;3200;3783;6298	483;484;3129;3461;4075;6776	483;484;3129;3461;4075;6776		
Q96PU5	Q96PU5	1	1	1	E3 ubiquitin-protein ligase NEDD4-like	NEDD4L	sp|Q96PU5|NED4L_HUMAN E3 ubiquitin-protein ligase NEDD4-like OS=Homo sapiens OX=9606 GN=NEDD4L PE=1 SV=2	1	1	1	1	1.0	1.0	1.0	111.93	975	975	0.0	6.7293	996970	1	1103	3292	True	3347	3546	3827	3827		
Q96QK1	Q96QK1	7	7	7	Vacuolar protein sorting-associated protein 35	VPS35	sp|Q96QK1|VPS35_HUMAN Vacuolar protein sorting-associated protein 35 OS=Homo sapiens OX=9606 GN=VPS35 PE=1 SV=2	1	7	7	7	11.1	11.1	11.1	91.706	796	796	0.0	42.106	4963500	7	1104	2324;2667;2713;3264;4226;4434;5344	True;True;True;True;True;True;True	2359;2709;2760;3319;4314;4525;5449	2492;2875;2928;3518;4555;4773;5752	2662;3097;3157;3799;4885;5114;6194	2662;3097;3157;3799;4885;5114;6194		
Q96R05	Q96R05	1	1	1	Retinoid-binding protein 7	RBP7	sp|Q96R05|RET7_HUMAN Retinoid-binding protein 7 OS=Homo sapiens OX=9606 GN=RBP7 PE=1 SV=1	1	1	1	1	6.7	6.7	6.7	15.536	134	134	0.0032949	5.8849	553360	1	1105	4583	True	4676	4930	5280	5280		
Q96RP9	Q96RP9	1	1	1	Elongation factor G, mitochondrial	GFM1	sp|Q96RP9|EFGM_HUMAN Elongation factor G, mitochondrial OS=Homo sapiens OX=9606 GN=GFM1 PE=1 SV=2	1	1	1	1	1.7	1.7	1.7	83.471	751	751	0.00091743	6.5056	597770	1	1106	240	True	243	258	271	271		
Q96S55	Q96S55	1	1	1	ATPase WRNIP1	WRNIP1	sp|Q96S55|WRIP1_HUMAN ATPase WRNIP1 OS=Homo sapiens OX=9606 GN=WRNIP1 PE=1 SV=2	1	1	1	1	1.5	1.5	1.5	72.132	665	665	0.0032814	5.8778	379380	1	1107	4871	True	4968	5247	5637	5637		
Q96SB4	Q96SB4	1	1	1	SRSF protein kinase 1	SRPK1	sp|Q96SB4|SRPK1_HUMAN SRSF protein kinase 1 OS=Homo sapiens OX=9606 GN=SRPK1 PE=1 SV=2	1	1	1	1	3.2	3.2	3.2	74.324	655	655	0.0	6.9447	705270	1	1108	2587	True	2627	2785	2999	2999		
Q96T37	Q96T37	1	1	1	Putative RNA-binding protein 15	RBM15	sp|Q96T37|RBM15_HUMAN RNA-binding protein 15 OS=Homo sapiens OX=9606 GN=RBM15 PE=1 SV=2	1	1	1	1	2.5	2.5	2.5	107.19	977	977	0.0	6.5899	556950	1	1109	5851	True	5966	6287	6765	6765		
Q96TA1	Q96TA1	5	5	5	Niban-like protein 1	FAM129B	sp|Q96TA1|NIBA2_HUMAN Protein Niban 2 OS=Homo sapiens OX=9606 GN=NIBAN2 PE=1 SV=3	1	5	5	5	11.1	11.1	11.1	84.137	746	746	0.0	31.056	7432900	5	1110	1375;1553;1691;1717;3878	True;True;True;True;True	1400;1581;1721;1748;3959	1486;1672;1816;1845;4183	1583;1782;1935;1966;4494	1583;1782;1935;1966;4494		
Q99426	Q99426	1	1	1	Tubulin-folding cofactor B	TBCB	sp|Q99426|TBCB_HUMAN Tubulin-folding cofactor B OS=Homo sapiens OX=9606 GN=TBCB PE=1 SV=2	1	1	1	1	4.5	4.5	4.5	27.325	244	244	0.0	6.7184	738210	1	1111	5879	True	5994	6315	6794	6794		
Q99439;Q15417	Q99439;Q15417	2;1	2;1	2;1	Calponin-2;Calponin-3	CNN2;CNN3	sp|Q99439|CNN2_HUMAN Calponin-2 OS=Homo sapiens OX=9606 GN=CNN2 PE=1 SV=4;sp|Q15417|CNN3_HUMAN Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1	2	2	2	2	9.1	9.1	9.1	33.697	309	309;329	0.0	15.048	3865800	2	1112	2140;5067	True;True	2175;5168	2296;5459	2458;5873	2458;5873		
Q99460	Q99460	5	5	5	26S proteasome non-ATPase regulatory subunit 1	PSMD1	sp|Q99460|PSMD1_HUMAN 26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PSMD1 PE=1 SV=2	1	5	5	5	6.9	6.9	6.9	105.84	953	953	0.0	32.795	3337100	5	1113	48;933;3304;4153;5491	True;True;True;True;True	48;952;3359;4241;5600	53;1017;3558;4479;5907	56;1083;3839;4805;6359	56;1083;3839;4805;6359		
Q99471	Q99471	2	2	2	Prefoldin subunit 5	PFDN5	sp|Q99471|PFD5_HUMAN Prefoldin subunit 5 OS=Homo sapiens OX=9606 GN=PFDN5 PE=1 SV=2	1	2	2	2	22.1	22.1	22.1	17.328	154	154	0.0	15.195	1244700	2	1114	2734;3181	True;True	2781;3235	2951;3429	3181;3703	3181;3703		
Q99497	Q99497	6	6	6	Protein deglycase DJ-1	PARK7	sp|Q99497|PARK7_HUMAN Parkinson disease protein 7 OS=Homo sapiens OX=9606 GN=PARK7 PE=1 SV=2	1	6	6	6	42.3	42.3	42.3	19.891	189	189	0.0	40.025	13911000	5	1115	384;971;972;1177;2070;5523	True;True;True;True;True;True	388;990;991;1196;2104;5632	415;1056;1057;1271;2224;5939	441;1123;1124;1347;2381;6392	441;1123;1124;1347;2381;6392		
Q99536	Q99536	3	3	3	Synaptic vesicle membrane protein VAT-1 homolog	VAT1	sp|Q99536|VAT1_HUMAN Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens OX=9606 GN=VAT1 PE=1 SV=2	1	3	3	3	13.0	13.0	13.0	41.92	393	393	0.0	19.87	2810700	3	1116	4064;4795;5370	True;True;True	4150;4889;5475	4384;5161;5778	4707;5534;6220	4707;5534;6220		
Q99584	Q99584	2	2	2	Protein S100-A13	S100A13	sp|Q99584|S10AD_HUMAN Protein S100-A13 OS=Homo sapiens OX=9606 GN=S100A13 PE=1 SV=1	1	2	2	2	23.5	23.5	23.5	11.471	98	98	0.0	12.784	2465200	2	1117	1326;4542	True;True	1350;4635	1436;4887	1532;5234	1532;5234		
Q99598	Q99598	1	1	1	Translin-associated protein X	TSNAX	sp|Q99598|TSNAX_HUMAN Translin-associated protein X OS=Homo sapiens OX=9606 GN=TSNAX PE=1 SV=1	1	1	1	1	6.9	6.9	6.9	33.112	290	290	0.0079681	5.7541	657410	1	1118	233	True	236	250	263	263		
Q99615	Q99615	1	1	1	DnaJ homolog subfamily C member 7	DNAJC7	sp|Q99615|DNJC7_HUMAN DnaJ homolog subfamily C member 7 OS=Homo sapiens OX=9606 GN=DNAJC7 PE=1 SV=2	1	1	1	1	2.0	2.0	2.0	56.44	494	494	0.0	6.7684	529640	1	1119	542	True	550	585	621	621		
