Protein IDs,Protein names,Gene names,Razor + unique peptides,Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Reporter intensity 1 1st,Reporter intensity 1 2nd,Reporter intensity 1 3rd,Reporter intensity 2 1st,Reporter intensity 2 2nd,Reporter intensity 2 3rd,Reporter intensity 3 1st,Reporter intensity 3 2nd,Reporter intensity 3 3rd,Intensity,id,Peptide IDs,Evidence IDs,Best MS/MS
Q9HB40,Retinoid-inducible serine carboxypeptidase (EC 3.4.16.-) (Serine carboxypeptidase 1),SCPEP1 RISC SCP1 MSTP034 UNQ265/PRO302,3,10.0,50.83,452,0.0,9.1251,6008.7,33015.0,3463.8,5863.3,29499.0,4419.3,4839.6,25170.0,3023.7,32358000.0,3293,543;3051;17522,2368;14488;14489;83318;83319,2414
Q9HB58,Sp110 nuclear body protein (Interferon-induced protein 41/75) (Speckled 110 kDa) (Transcriptional coactivator Sp110),SP110,2,7.4,78.395,689,0.0,18.53,29552.0,2386.6,3058.8,33206.0,3031.2,4226.8,26051.0,2215.4,3345.0,113850000.0,3294,18651;18793,88621;88622;88623;88624;88625;88626;89226,91821
Q9HB71,Calcyclin-binding protein (CacyBP) (hCacyBP) (S100A6-binding protein) (Siah-interacting protein),CACYBP S100A6BP SIP PNAS-107,13,61.8,26.21,228,0.0,150.42,575410.0,674990.0,416270.0,604120.0,633890.0,475150.0,410490.0,407090.0,303800.0,6472299999.999999,3295,528;1686;1687;2374;5075;5112;10912;11158;11186;15653;16696;18622;19010,2335;2336;2337;2338;2339;2340;2341;2342;7898;7899;7900;7901;7902;7903;11112;24251;24252;24369;24370;24371;24372;24373;24374;24375;24376;24377;24378;24379;24380;24381;24382;24383;24384;24385;53191;53192;54370;54371;54372;54373;54374;54375;54376;54377;54378;54379;54380;54381;54499;54500;54501;54502;54503;54504;74690;74691;74692;74693;74694;74695;79554;79555;79556;79557;79558;79559;79560;79561;88519;88520;88521;88522;88523;90232;90233;90234,2383
Q9HBI0,Gamma-parvin,PARVG,5,23.0,37.485,331,0.0,20.94,66154.0,66972.0,52576.0,62979.0,62320.0,47505.0,50589.0,47378.0,39950.0,141930000.0,3298,3207;4154;6902;9370;15961,15163;19901;19902;19903;19904;19905;32929;32930;32931;32932;32933;45427;45428;45429;45430;76193,15685
Q9HBM1,Kinetochore protein Spc25 (hSpc25),SPC25 SPBC25 AD024,2,14.7,26.152,224,0.0,25.098,15745.0,11296.0,18661.0,18834.0,10556.0,20150.0,13293.0,8726.4,16383.0,70795000.0,3300,3971;14114,19003;19004;19005;68272;68273;68274,19660
Q9HC35,Echinoderm microtubule-associated protein-like 4 (EMAP-4) (Restrictedly overexpressed proliferation-associated protein) (Ropp 120),EML4 C2orf2 EMAPL4,3,5.9,108.91,981,0.0,42.417,21985.0,4341.7,44237.0,22356.0,4400.0,40754.0,19745.0,4387.2,34068.0,82590000.0,3302,1517;1883;4916,7015;7016;7017;8843;8844;8845;23436,7245
Q9HC38,Glyoxalase domain-containing protein 4,GLOD4 C17orf25 CGI-150 My027,5,21.1,34.793,313,0.0,22.098,14695.0,52624.0,14896.0,12700.0,46743.0,12472.0,11641.0,37338.0,11193.0,68312000.0,3303,5355;10526;11392;12087;12247,25614;25615;51459;51460;51461;55397;55398;55399;58497;58498;59564,26462
Q9HCC0,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (MCCase subunit beta) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 2) (3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta)",MCCC2 MCCB,6,16.9,61.332,563,0.0,79.848,37154.0,39621.0,99129.0,43270.0,36410.0,101050.0,30982.0,30760.0,77632.0,577980000.0,3304,225;6579;10935;11379;11933;12838,981;982;983;31454;31455;31456;53304;53305;55327;55328;55329;55330;57872;62102;62103;62104;62105;62106;62107,1001
Q9HCD5,Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA),NCOA5 KIAA1637,2,9.2,65.536,579,0.0,10.146,21254.0,36033.0,16756.0,17529.0,21955.0,11192.0,17800.0,22088.0,11884.0,75450000.0,3305,1065;7858,4722;38030;38031;38032;38033,4880
Q9HCE1,Helicase MOV-10 (EC 3.6.4.13) (Armitage homolog) (Moloney leukemia virus 10 protein),MOV10 KIAA1631,5,7.9,113.67,1003,0.0,24.187,48058.0,74765.0,15841.0,52814.0,73437.0,22146.0,42884.0,59233.0,17387.0,163070000.0,3306,6040;7337;8679;11882;12630,28769;28770;35187;35188;42048;42049;42050;57660;57661;57662;61147,29666
Q9HCN8,Stromal cell-derived factor 2-like protein 1 (SDF2-like protein 1) (PWP1-interacting protein 8),SDF2L1 UNQ1941/PRO4424,3,26.7,23.598,221,0.0,29.93,23018.0,4494.7,7452.8,22496.0,3952.2,6313.8,18287.0,3107.2,5008.3,79707000.0,3307,6889;16885;19268,32888;80416;91400;91401;91402,33899
Q9HCS7,Pre-mRNA-splicing factor SYF1 (Protein HCNP) (XPA-binding protein 2),XAB2 HCNP KIAA1177 SYF1 PP3898,3,6.3,100.01,855,0.0,6.3997,20424.0,14683.0,4895.7,22429.0,15642.0,5484.5,16498.0,13363.0,5146.8,46366000.0,3308,2626;13897;19061,12429;12430;12431;12432;67157;90491;90492,12894
Q9HCU5,Prolactin regulatory element-binding protein (Mammalian guanine nucleotide exchange factor mSec12),PREB SEC12,5,24.5,45.468,417,0.0,26.57,78679.0,55102.0,36228.0,87651.0,56882.0,36231.0,73075.0,48070.0,32857.0,312820000.0,3309,854;1391;1893;4131;15016,3739;3740;6390;6391;6392;6393;6394;6395;6396;8894;8895;8896;19771;72049,3853
Q9HD20,Endoplasmic reticulum transmembrane helix translocase (EC 7.4.2.-) (Endoplasmic reticulum P5A-ATPase),ATP13A1 ATP13A KIAA1825 CGI-152,11,15.1,132.95,1204,0.0,53.306,166280.0,346280.0,190330.0,150490.0,281050.0,169380.0,127210.0,236900.0,139360.0,838310000.0,3311,544;1032;1138;1934;3090;5251;5644;7727;16243;18880;19077,2369;4540;4541;4542;4543;4544;4545;5055;5056;9100;14658;14659;25134;26965;26966;37329;37330;37331;37332;77448;77449;77450;77451;77452;77453;77454;89635;89636;89637;90539;90540;90541;90542;90543;90544,2415
Q9HD26,Golgi-associated PDZ and coiled-coil motif-containing protein (CFTR-associated ligand) (Fused in glioblastoma) (PDZ protein interacting specifically with TC10) (PIST),GOPC CAL FIG,2,8.2,50.519,462,0.0,13.371,0.0,7289.8,8008.5,0.0,6806.1,6914.5,0.0,6700.3,4981.1,49128000.0,3312,4830;6240,23063;29776,23846
Q9HDC9,Adipocyte plasma membrane-associated protein (Protein BSCv),APMAP C20orf3 UNQ1869/PRO4305,6,29.6,46.48,416,0.0,33.347,55308.0,18055.0,119360.0,62049.0,19637.0,109230.0,48669.0,14518.0,88421.0,403000000.0,3315,4003;6851;12043;12103;15312;15998,19185;19186;32720;58336;58567;58568;58569;58570;58571;58572;58573;58574;58575;58576;58577;58578;58579;58580;73331;76357,19852
Q9NNW5,WD repeat-containing protein 6,WDR6,2,3.4,121.72,1121,0.0,12.523,2298.3,14672.0,0.0,3414.8,14725.0,0.0,2796.1,14099.0,0.0,38626000.0,3316,1922;18895,9036;9037;89699;89700,9381
Q9NP72,Ras-related protein Rab-18,RAB18,2,14.1,22.977,206,0.0,5.8458,33485.0,26142.0,38743.0,28662.0,19763.0,28171.0,26214.0,18031.0,26392.0,93390000.0,3320,6975;13773,33321;33322;33323;66490;66491;66492,34390
Q9NP79,Vacuolar protein sorting-associated protein VTA1 homolog (Dopamine-responsive gene 1 protein) (DRG-1) (LYST-interacting protein 5) (LIP5) (SKD1-binding protein 1) (SBP1),VTA1 C6orf55 HSPC228 My012,2,11.1,33.879,307,0.0,5.1737,30751.0,28517.0,8774.2,32046.0,26835.0,9528.2,25356.0,22773.0,8036.8,1285500000.0,3321,138;19120,592;593;594;595;596;597;598;599;600;601;602;603;90735,604
Q9NP92,"39S ribosomal protein S30, mitochondrial (MRP-S30) (S30mt) (Mitochondrial large ribosomal subunit protein mL65) (Mitochondrial large ribosomal subunit protein mS30) (Programmed cell death protein 9)",MRPS30 PDCD9 BM-047,2,11.8,50.364,439,0.0,5.7897,6694.0,8834.6,4754.0,5037.3,7555.9,3675.8,3161.7,5194.1,2499.3,61822000.0,3323,14865;17416,71367;71368;71369;71370;71371;82738;82739;82740,73951
Q9NP97,"Dynein light chain roadblock-type 1 (Bithoraxoid-like protein) (BLP) (Dynein light chain 2A, cytoplasmic) (Dynein-associated protein Km23) (Roadblock domain-containing protein 1)",DYNLRB1 BITH DNCL2A DNLC2A ROBLD1 HSPC162,4,60.4,10.921,96,0.0,11.883,84077.0,83037.0,103490.0,85678.0,70882.0,102760.0,63374.0,54343.0,81531.0,697900000.0,3324,602;2833;9442;16515,2600;2601;2602;13352;13353;13354;45882;45883;45884;45885;45886;45887;45888;45889;45890;45891;78632,2671
Q9NPA0,ER membrane protein complex subunit 7,EMC7 C11orf3 C15orf24 HT022 UNQ905/PRO1926,2,16.9,26.47,242,0.0,22.769,73413.0,16069.0,4528.7,36390.0,16317.0,5629.7,36728.0,13330.0,3801.9,72720000.0,3325,2131;16776,10001;79899;79900;79901;79902,10376
Q9NPF5,DNA methyltransferase 1-associated protein 1 (DNMAP1) (DNMT1-associated protein 1),DMAP1 KIAA1425,2,5.6,52.992,467,0.0,4.3882,11705.0,16026.0,28949.0,11242.0,14761.0,31213.0,11575.0,15204.0,25767.0,63038000.0,3331,10750;17173,52459;81711;81712;81713;81714,54192
Q9NPL8,"Complex I assembly factor TIMMDC1, mitochondrial (Protein M5-14) (Translocase of inner mitochondrial membrane domain-containing protein 1) (TIMM domain containing-protein 1)",TIMMDC1 C3orf1 UNQ247/PRO284,2,11.9,32.177,285,0.0,5.2021,19993.0,15497.0,14590.0,18543.0,12491.0,13375.0,14531.0,12671.0,11915.0,78021000.0,3333,2373;13095,11111;63413;63414;63415;63416;63417,11545
Q9NQ48,Leucine zipper transcription factor-like protein 1,LZTFL1,2,8.7,34.592,299,0.0002963,2.5673,0.0,0.0,8456.6,0.0,0.0,7033.8,0.0,0.0,6385.3,5115500.0,3335,1546;5307,7216;25395,7457
Q9NQ50,"39S ribosomal protein L40, mitochondrial (L40mt) (MRP-L40) (Mitochondrial large ribosomal subunit protein mL40) (Nuclear localization signal-containing protein deleted in velocardiofacial syndrome) (Up-regulated in metastasis)",MRPL40 NLVCF URIM,2,16.5,24.49,206,0.0,7.5364,36454.0,28619.0,25649.0,36279.0,20178.0,27199.0,23474.0,13612.0,20129.0,110970000.0,3336,1911;4758,8993;8994;8995;8996;22775;22776;22777,9334
Q9NQ55,Suppressor of SWI4 1 homolog (Ssf-1) (Brix domain-containing protein 3) (Peter Pan homolog),PPAN BXDC3 SSF1,4,16.3,53.193,473,0.0,29.022,41103.0,59248.0,33549.0,43670.0,57821.0,37336.0,34777.0,48004.0,28269.0,209900000.0,3337,2440;12905;13125;18577,11434;62484;62485;62486;62487;62488;62489;63526;63527;63528;63529;63530;63531;63532;88379,11872
Q9NQC3,Reticulon-4 (Foocen) (Neurite outgrowth inhibitor) (Nogo protein) (Neuroendocrine-specific protein) (NSP) (Neuroendocrine-specific protein C homolog) (RTN-x) (Reticulon-5),RTN4 KIAA0886 NOGO My043 SP1507,11,16.1,129.93,1192,0.0,179.08,307770.0,326390.0,386560.0,293700.0,279860.0,338400.0,227780.0,235480.0,276770.0,4838500000.0,3338,2171;5624;8746;9399;9786;11446;13835;15030;15483;19471;19498,10175;10176;10177;10178;10179;10180;10181;10182;26870;26871;26872;42360;42361;42362;42363;42364;42365;42366;42367;42368;42369;42370;42371;42372;45600;45601;45602;45603;45604;45605;47861;47862;55600;55601;55602;55603;55604;55605;55606;66888;66889;66890;66891;72100;72101;72102;72103;72104;72105;73967;92351;92352;92353;92354;92355;92356;92357;92358;92359;92360;92441;92442,10572
Q9NQG5,Regulation of nuclear pre-mRNA domain-containing protein 1B (Cell cycle-related and expression-elevated protein in tumor),RPRD1B C20orf77 CREPT,4,22.4,36.899,326,0.0,16.562,39552.0,49289.0,23235.0,38938.0,44463.0,25164.0,31983.0,37386.0,21496.0,310220000.0,3339,4577;9897;15818;16383,21884;21885;21886;21887;48463;48464;75468;75469;75470;75471;75472;75473;75474;75475;75476;75477;75478;75479;75480;75481;78079;78080,22633
Q9NQR4,Omega-amidase NIT2 (EC 3.5.1.3) (Nitrilase homolog 2),NIT2 CUA002,4,23.6,30.608,276,0.0,36.68,52665.0,172290.0,61626.0,42203.0,157410.0,39749.0,37840.0,110490.0,31464.0,335110000.0,3342,1989;4064;7284;13719,9332;9333;9334;9335;19479;19480;34875;34876;34877;34878;66216;66217;66218;66219,9686
Q9NQT4,Exosome complex component RRP46 (Chronic myelogenous leukemia tumor antigen 28) (Exosome component 5) (Ribosomal RNA-processing protein 46) (p12B),EXOSC5 CML28 RRP46,4,39.6,25.249,235,0.0,50.642,32358.0,36919.0,27996.0,35406.0,33892.0,32567.0,30133.0,32583.0,28884.0,261300000.0,3344,1107;1879;8541;9663,4907;4908;4909;8830;8831;41318;41319;41320;41321;41322;41323;41324;41325;41326;41327;47225,5069
Q9NQT5,Exosome complex component RRP40 (Exosome component 3) (Ribosomal RNA-processing protein 40) (p10),EXOSC3 RRP40 CGI-102,6,40.4,29.572,275,0.0,65.094,110920.0,97343.0,61428.0,98656.0,83486.0,54888.0,79081.0,64706.0,50584.0,383860000.0,3345,7338;12507;16997;17431;17724;19557,35189;35190;35191;60640;60641;80889;80890;80891;82806;82807;82808;82809;82810;82811;82812;84204;84205;84206;92712;92713,36323
Q9NQW7,"Xaa-Pro aminopeptidase 1 (EC 3.4.11.9) (Aminoacylproline aminopeptidase) (Cytosolic aminopeptidase P) (Soluble aminopeptidase P) (sAmp) (X-Pro aminopeptidase 1) (X-prolyl aminopeptidase 1, soluble)",XPNPEP1 XPNPEPL XPNPEPL1,13,38.7,69.917,623,0.0,127.89,158880.0,141350.0,154830.0,162380.0,135870.0,157770.0,129030.0,112970.0,129390.0,764450000.0,3346,673;2408;3752;7983;7984;8022;8031;9073;15045;15411;16872;17076;17972,3002;3003;3004;11277;11278;17921;17922;17923;17924;17925;38549;38550;38551;38552;38553;38554;38688;38689;38721;38722;38723;43874;43875;43876;43877;43878;43879;43880;43881;72152;72153;72154;73725;80310;80311;80312;80313;81259;81260;81261;85552,3091
Q9NQX3,Gephyrin [Includes: Molybdopterin adenylyltransferase (MPT adenylyltransferase) (EC 2.7.7.75) (Domain G); Molybdopterin molybdenumtransferase (MPT Mo-transferase) (EC 2.10.1.1) (Domain E)],GPHN GPH KIAA1385,4,13.2,79.748,736,0.0,9.1499,10405.0,12487.0,19118.0,11247.0,13838.0,18376.0,9018.9,12267.0,19433.0,67783000.0,3347,641;3328;6692;16504,2822;15719;15720;32005;78581,2898
Q9NQZ2,Something about silencing protein 10 (Charged amino acid-rich leucine zipper 1) (CRL1) (Disrupter of silencing SAS10) (UTP3 homolog),UTP3 CRLZ1 SAS10,2,7.3,54.557,479,0.0,12.897,8261.3,9058.4,12890.0,10004.0,10046.0,15165.0,8350.5,8324.4,10995.0,28992000.0,3348,5936;15111,28233;28234;28235;28236;28237;28238;28239;28240;72410,29129
Q9NR09,Baculoviral IAP repeat-containing protein 6 (EC 2.3.2.27) (BIR repeat-containing ubiquitin-conjugating enzyme) (BRUCE) (RING-type E3 ubiquitin transferase BIRC6) (Ubiquitin-conjugating BIR domain enzyme apollon) (APOLLON),BIRC6 KIAA1289,9,4.2,530.26,4857,0.0,59.681,37539.0,8589.9,14628.0,42968.0,8342.8,14127.0,32348.0,7346.5,13740.0,121420000.0,3349,3225;6590;10245;10423;10434;11725;12075;12546;13595,15224;15225;15226;15227;31519;31520;31521;31522;31523;31524;31525;31526;50030;50954;51039;56849;58449;58450;60814;65598;65599;65600,15747
Q9NR30,Nucleolar RNA helicase 2 (EC 3.6.4.13) (DEAD box protein 21) (Gu-alpha) (Nucleolar RNA helicase Gu) (Nucleolar RNA helicase II) (RH II/Gu),DDX21,20,29.2,87.343,783,0.0,128.85,497890.0,511130.0,711020.0,536400.0,514310.0,770470.0,424170.0,393760.0,562530.0,6312899999.999999,3351,1477;2611;3608;3822;4239;4552;4648;5160;7244;8315;8316;8962;9457;10260;11243;12276;15503;16551;16726;19070,6798;6799;6800;6801;6802;6803;6804;6805;6806;6807;6808;12363;17230;17231;18211;20273;20274;20275;20276;20277;20278;20279;20280;21776;21777;22218;22219;22220;22221;22222;22223;22224;22225;22226;22227;22228;24595;24596;24597;24598;24599;34671;34672;34673;34674;34675;34676;34677;34678;34679;34680;34681;34682;40251;40252;40253;40254;40255;40256;40257;40258;40259;40260;40261;40262;40263;40264;40265;40266;40267;40268;43412;45940;45941;45942;50067;50068;50069;50070;50071;50072;54746;59677;59678;59679;59680;59681;59682;59683;59684;59685;59686;59687;59688;74057;74058;78782;79674;79675;90508;90509;90510,7034
Q9NR31,GTP-binding protein SAR1a (COPII-associated small GTPase),SAR1A SAR1 SARA SARA1,3,34.8,22.367,198,0.0,31.851,150080.0,145700.0,113440.0,173690.0,166200.0,137260.0,135530.0,126070.0,109520.0,756850000.0,3352,4922;12259;17774,23462;23463;23464;23465;23466;23467;23468;23469;23470;23471;23472;59626;59627;59628;84418;84419;84420;84421;84422;84423;84424;84425;84426;84427;84428;84429;84430;84431,24254
Q9NR45,Sialic acid synthase (N-acetylneuraminate synthase) (EC 2.5.1.56) (N-acetylneuraminate-9-phosphate synthase) (EC 2.5.1.57) (N-acetylneuraminic acid phosphate synthase) (N-acetylneuraminic acid synthase),NANS SAS,6,32.9,40.307,359,0.0,75.383,110430.0,144190.0,69515.0,100310.0,138160.0,75201.0,79931.0,106550.0,66226.0,1078300000.0,3353,8997;9597;10662;15209;17963;19095,43550;43551;43552;43553;43554;43555;43556;46915;46916;46917;46918;46919;52080;52081;72881;72882;72883;85511;85512;90650;90651,44959
Q9NR50,Translation initiation factor eIF-2B subunit gamma (eIF-2B GDP-GTP exchange factor subunit gamma),EIF2B3,3,11.9,50.24,452,0.0,21.282,15079.0,33972.0,34110.0,16845.0,35104.0,29806.0,11888.0,24464.0,22144.0,83964000.0,3354,8857;12679;13969,42890;61396;61397;61398;67483,44285
Q9NR56,Muscleblind-like protein 1 (Triplet-expansion RNA-binding protein),MBNL1 EXP KIAA0428 MBNL,4,12.1,41.817,388,0.0,22.924,99344.0,179780.0,61325.0,102710.0,204650.0,81098.0,95497.0,157000.0,55846.0,913970000.0,3355,2107;2108;6494;9164,9874;9875;9876;9877;9878;31021;31022;31023;44376;44377;44378;44379;44380;44381,10244
Q9NRF9,DNA polymerase epsilon subunit 3 (Arsenic-transactivated protein) (AsTP) (Chromatin accessibility complex 17 kDa protein) (CHRAC-17) (HuCHRAC17) (DNA polymerase II subunit 3) (DNA polymerase epsilon subunit p17),POLE3 CHRAC17,2,18.4,16.859,147,0.0,14.005,58379.0,29411.0,60719.0,65943.0,31757.0,65211.0,50724.0,25312.0,53529.0,280390000.0,3358,582;4190,2540;2541;2542;2543;2544;2545;2546;2547;2548;20067;20068,2617
Q9NRG9,Aladin (Adracalin),AAAS ADRACALA GL003,4,15.6,59.573,546,0.0,10.453,5078.2,39524.0,12172.0,4177.3,36593.0,13144.0,3917.5,30682.0,10895.0,3854600000.0,3360,6956;8957;14476;15549,33247;43388;43389;69834;74236;74237;74238,34288
Q9NRK6,"ATP-binding cassette sub-family B member 10, mitochondrial (ABC-mitochondrial erythroid protein) (ABC-me protein) (ATP-binding cassette transporter 10) (ABC transporter 10 protein) (Mitochondrial ATP-binding cassette 2) (M-ABC2)",ABCB10,3,6.1,79.147,738,0.0,8.0128,31424.0,17438.0,4429.1,30983.0,17030.0,6054.0,29274.0,16497.0,5806.3,69575000.0,3361,12894;13698;18792,62416;62417;62418;66122;89225,64693
Q9NRL2,Bromodomain adjacent to zinc finger domain protein 1A (ATP-dependent chromatin-remodeling protein) (ATP-utilizing chromatin assembly and remodeling factor 1) (hACF1) (CHRAC subunit ACF1) (Williams syndrome transcription factor-related chromatin-remodeling factor 180) (WCRF180) (hWALp1),BAZ1A ACF1 WCRF180 HSPC317,7,8.5,178.7,1556,0.0,45.372,51849.0,27619.0,23973.0,55342.0,26733.0,22110.0,42248.0,24950.0,20174.0,194050000.0,3362,2551;5911;9863;12236;14767;14971;15946,12025;12026;12027;12028;28133;28134;28135;28136;28137;28138;48247;48248;48249;48250;48251;59528;70941;71861;71862;71863;76107,12487
Q9NRL3,Striatin-4 (Zinedin),STRN4 ZIN,4,12.6,80.595,753,0.0,43.529,27958.0,60323.0,99409.0,55120.0,107470.0,199840.0,37186.0,70148.0,132380.0,6685199999.999999,3363,1127;1244;1456;9117,5015;5016;5017;5018;5019;5020;5021;5022;5693;5694;6695;44089;44090;44091,5186
Q9NRV9,Heme-binding protein 1 (p22HBP),HEBP1 HBP,3,25.9,21.097,189,0.0,10.298,0.0,7778.3,57743.0,0.0,8093.0,60946.0,0.0,6856.5,47353.0,65988000.0,3366,4084;8112;10722,19571;39200;52335,20254
Q9NRX1,RNA-binding protein PNO1 (Partner of NOB1),PNO1,2,12.7,27.924,252,0.0,7.4298,9547.6,0.0,3128.0,8864.6,0.0,3656.6,7803.9,0.0,2910.6,16689000.0,3367,10157;11824,49591;57398,51230
Q9NRX4,14 kDa phosphohistidine phosphatase (EC 3.9.1.3) (Phosphohistidine phosphatase 1) (PHPT1) (Protein histidine phosphatase) (PHP) (Protein janus-A homolog),PHPT1 PHP14 CGI-202 HSPC141,2,27.2,13.832,125,0.0,13.638,3293.8,64355.0,57795.0,3106.7,62418.0,60178.0,2832.0,48467.0,49411.0,316010000.0,3369,10290;19403,50271;50272;50273;92037;92038;92039;92040;92041,51939
Q9NRY5,Protein FAM114A2,FAM114A2 C5orf3,2,8.3,55.468,505,0.0,3.5484,0.0,5427.2,3249.7,0.0,5658.0,2263.6,0.0,4153.6,2500.7,9281500.0,3371,5540;16592,26498;78998;78999,27359
Q9NS69,Mitochondrial import receptor subunit TOM22 homolog (hTom22) (1C9-2) (Translocase of outer membrane 22 kDa subunit homolog),TOMM22 TOM22,4,58.5,15.521,142,0.0,78.114,95260.0,197690.0,61371.0,98656.0,164590.0,62600.0,82681.0,130280.0,51740.0,919450000.0,3372,51;7297;13193;14824,201;202;203;204;34940;34941;34942;63784;63785;63786;63787;63788;71162;71163;71164;71165;71166;71167;71168;71169;71170,205
Q9NS87,Kinesin-like protein KIF15 (Kinesin-like protein 2) (hKLP2) (Kinesin-like protein 7) (Serologically defined breast cancer antigen NY-BR-62),KIF15 KLP2 KNSL7,4,4.0,160.16,1388,0.0,9.1014,0.0,36538.0,44793.0,0.0,25617.0,37037.0,0.0,21083.0,35102.0,59526000.0,3374,1311;2129;4183;12584,5991;5992;9997;20033;60948;60949,6207
Q9NSD9,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),FARSB FARSLB FRSB HSPC173,9,20.9,66.115,589,0.0,40.897,205960.0,211150.0,183830.0,206980.0,214830.0,171680.0,151330.0,146460.0,124170.0,1155800000.0,3376,354;1232;3593;6097;6463;10002;12102;14392;19167,1549;1550;1551;5602;5603;5604;5605;5606;5607;5608;5609;17151;29038;29039;29040;29041;30927;48919;58565;58566;69506;69507;69508;69509;69510;69511;69512;90938;90939,1578
Q9NSE4,"Isoleucine--tRNA ligase, mitochondrial (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)",IARS2,14,22.6,113.79,1012,0.0,57.031,54559.0,159230.0,110210.0,62781.0,181540.0,105610.0,48838.0,131620.0,79066.0,513390000.0,3377,2526;3537;3617;5428;5517;10274;11481;13565;15467;15648;15703;16727;17582;19505,11926;11927;16864;16865;16866;16867;16868;17256;17257;17258;17259;25976;25977;26394;50205;50206;55754;65437;65438;65439;65440;65441;65442;65443;73888;73889;73890;74681;74682;74978;74979;79676;79677;83576;92457,12382
Q9NSI2,Ribosome biogenesis protein SLX9 homolog,SLX9 C21orf70 FAM207A PRED56,2,16.5,25.456,230,0.0,9.4972,10224.0,0.0,14741.0,12083.0,0.0,17905.0,10311.0,0.0,16383.0,23932000.0,3378,2369;7457,11098;35735;35736,11531
Q9NSY1,BMP-2-inducible protein kinase (BIKe) (EC 2.7.11.1),BMP2K BIKE HRIHFB2017,2,4.3,129.17,1161,0.0,15.565,0.0,2268.8,436.64,0.0,2590.6,543.49,0.0,1952.9,673.7,7955600.0,3379,11788;13239,57119;57120;63974,59029
Q9NT62,Ubiquitin-like-conjugating enzyme ATG3 (EC 2.3.2.-) (Autophagy-related protein 3) (APG3-like) (hApg3) (Protein PC3-96),ATG3 APG3 APG3L,4,18.2,35.864,314,0.0,10.206,67882.0,87177.0,87798.0,75297.0,66334.0,88689.0,57853.0,48021.0,70310.0,234170000.0,3380,1103;5035;7042;15010,4901;4902;4903;24071;24072;24073;33592;72034,5064
Q9NTI5,Sister chromatid cohesion protein PDS5 homolog B (Androgen-induced proliferation inhibitor) (Androgen-induced prostate proliferative shutoff-associated protein AS3),PDS5B APRIN AS3 KIAA0979,7,7.1,164.67,1447,0.0,61.552,110730.0,140120.0,112790.0,101730.0,124380.0,101990.0,78411.0,99409.0,84589.0,514940000.0,3381,2896;6108;9883;10023;12700;12937;15836,13706;13707;13708;13709;13710;13711;29069;29070;29071;48326;48327;48328;49005;49006;49007;49008;49009;61487;61488;62694;62695;75554;75555;75556,14217
