Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P76372	P76372	14	14	14	Chain length determinant protein	wzzB	sp|P76372|WZZB_ECOLI Chain length determinant protein OS=Escherichia coli (strain K12) OX=83333 GN=wzzB PE=1 SV=2	1	14	14	14	40.5	40.5	40.5	36.454	326	326	0.0	97.007	108590000	18	1467	1977;2654;3570;3571;4708;6324;6325;7433;8335;8902;8903;10971;11661;12467	True;True;True;True;True;True;True;True;True;True;True;True;True;True	2156;2883;3863;3864;5094;6835;6836;8019;9100;9101;9712;9713;11942;12700;13565	2900;3818;5044;5045;5046;6647;6648;8983;8984;10486;11967;11968;12711;12712;15612;16655;17744	3684;3685;4857;6433;6434;6435;8486;8487;11460;11461;13373;15335;15336;16230;16231;20026;20027;21366;22752	3684;4857;6433;6435;8487;11460;11461;13373;15336;16230;16231;20027;21366;22752	1304	146
P76397	P76397	3	3	3	Multidrug resistance protein MdtA	mdtA	sp|P76397|MDTA_ECOLI Multidrug resistance protein MdtA OS=Escherichia coli (strain K12) OX=83333 GN=mdtA PE=2 SV=2	1	3	3	3	9.9	9.9	9.9	44.464	415	415	0.0	9.7776	6665500	3	1468	390;441;11070	True;True;True	416;472;12052	594;678;15750	753;871;20192	753;871;20192		
P76402	P76402	4	4	4	UPF0339 protein YegP	yegP	sp|P76402|YEGP_ECOLI UPF0339 protein YegP OS=Escherichia coli (strain K12) OX=83333 GN=yegP PE=1 SV=2	1	4	4	4	46.4	46.4	46.4	12.024	110	110	0.0	32.962	259470000	10	1469	94;465;506;3007	True;True;True;True	101;102;501;546;3267	153;154;155;156;157;158;713;777;4313	195;196;197;198;199;200;201;910;990;991;5470	199;910;990;5470	1305	83
P76403	P76403	8	8	8	Uncharacterized protease YegQ	yegQ	sp|P76403|YEGQ_ECOLI Uncharacterized protease YegQ OS=Escherichia coli (strain K12) OX=83333 GN=yegQ PE=3 SV=1	1	8	8	8	26.7	26.7	26.7	51.193	453	453	0.0	19.752	19284000	8	1470	557;4659;7728;8943;9523;11973;12040;12122	True;True;True;True;True;True;True;True	604;5043;8350;9754;10381;13033;13105;13194	849;6582;10914;12763;13572;17060;17161;17284	1074;8403;13916;16287;17279;21895;22044;22202	1074;8403;13916;16287;17279;21895;22044;22202		
P76407	P76407	4	4	4	Lipid kinase YegS	yegS	sp|P76407|YEGS_ECOLI Lipid kinase YegS OS=Escherichia coli (strain K12) OX=83333 GN=yegS PE=1 SV=1	1	4	4	4	15.4	15.4	15.4	32.038	299	299	0.0	4.9177	7877000	5	1471	262;5187;7198;9920	True;True;True;True	281;5610;7769;10810	416;7355;7356;10162;14134	514;9416;9417;12949;17994	514;9416;12949;17994		
P76417	P76417	3	3	3	Putative nucleoside transporter YegT	yegT	sp|P76417|YEGT_ECOLI Putative nucleoside transporter YegT OS=Escherichia coli (strain K12) OX=83333 GN=yegT PE=1 SV=1	1	3	3	3	8.2	8.2	8.2	47.359	425	425	0.0	7.3135	27889000	3	1472	1767;10061;10972	True;True;True	1932;10959;11943	2618;14318;15613	3327;18231;20028	3327;18231;20028		
P76418	P76418	10	10	10	Uncharacterized protein YegU	yegU	sp|P76418|YEGU_ECOLI Uncharacterized protein YegU OS=Escherichia coli (strain K12) OX=83333 GN=yegU PE=3 SV=1	1	10	10	10	37.4	37.4	37.4	35.62	334	334	0.0	68.356	194380000	18	1473	286;562;1692;2118;2852;4997;5081;5707;8163;11693	True;True;True;True;True;True;True;True;True;True	306;609;1852;1853;2309;3105;5411;5498;6184;8902;12735	453;854;855;2512;2513;3095;3096;4118;7088;7202;8115;11706;16696	554;1079;1080;3190;3191;3929;3930;3931;5247;9069;9070;9216;9217;10405;14965;14966;21414;21415	554;1080;3191;3929;5247;9070;9216;10405;14965;21414	1306	135
P76419	P76419	10	10	10	Uncharacterized sugar kinase YegV	yegV	sp|P76419|YEGV_ECOLI Uncharacterized sugar kinase YegV OS=Escherichia coli (strain K12) OX=83333 GN=yegV PE=3 SV=1	1	10	10	10	36.4	36.4	36.4	34.385	321	321	0.0	23.169	49714000	11	1474	2379;3160;3187;3786;5209;6681;6765;8525;8967;10253	True;True;True;True;True;True;True;True;True;True	2592;3427;3455;4101;5636;7211;7299;9307;9778;11170	3446;4507;4547;5369;7389;9427;9428;9536;12227;12795;14592	4393;5700;5754;6862;9461;12009;12010;12144;15656;16325;18612	4393;5700;5754;6862;9461;12010;12144;15656;16325;18612		
P76422	P76422	3	3	3	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	thiD	sp|P76422|THID_ECOLI Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiD PE=1 SV=1	1	3	3	3	22.2	22.2	22.2	28.633	266	266	0.0	6.5786	6072400	3	1475	7007;8369;9545	True;True;True	7552;9139;10405	9864;12015;13600	12583;15387;17312	12583;15387;17312		
P76423	P76423	1	1	1	Hydroxyethylthiazole kinase	thiM	sp|P76423|THIM_ECOLI Hydroxyethylthiazole kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiM PE=1 SV=1	1	1	1	1	7.3	7.3	7.3	27.339	262	262	0.00067431	1.7101	1396500	1	1476	9905	True	10794	14108	17953	17953		
P76440	P76440	10	10	10	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	preT	sp|P76440|PRET_ECOLI NAD-dependent dihydropyrimidine dehydrogenase subunit PreT OS=Escherichia coli (strain K12) OX=83333 GN=preT PE=1 SV=1	1	10	10	10	34.7	34.7	34.7	44.329	412	412	0.0	51.872	51853000	12	1477	1417;2013;2217;2725;2853;3662;6385;7205;10772;11353	True;True;True;True;True;True;True;True;True;True	1559;2194;2417;2958;3106;3961;6901;7776;11730;12353	2135;2944;3228;3229;3909;3910;4119;5176;9066;10170;15336;16189	2712;3744;4098;4099;4969;4970;5248;6609;11557;12958;19661;20777	2712;3744;4099;4969;5248;6609;11557;12958;19661;20777		
P76445	P76445	2	2	2	Lipid A 1-diphosphate synthase	lpxT	sp|P76445|LPXT_ECOLI Lipid A 1-diphosphate synthase OS=Escherichia coli (strain K12) OX=83333 GN=lpxT PE=1 SV=2	1	2	2	2	7.2	7.2	7.2	26.759	237	237	0.0	3.5192	3325000	2	1478	6868;11670	True;True	7406;12709	9676;16664	12336;21376	12336;21376		
P76491	P76491	3	3	3	5-deoxynucleotidase YfbR	yfbR	sp|P76491|5DNU_ECOLI 5-deoxynucleotidase YfbR OS=Escherichia coli (strain K12) OX=83333 GN=yfbR PE=1 SV=1	1	3	3	3	25.6	25.6	25.6	22.708	199	199	0.0	7.6566	4500900	2	1479	1785;4995;12139	True;True;True	1950;5409;13212	2640;7086;17303	3355;9066;22222	3355;9066;22222		
P76503	P76503	5	5	5	3-ketoacyl-CoA thiolase	fadI	sp|P76503|FADI_ECOLI 3-ketoacyl-CoA thiolase FadI OS=Escherichia coli (strain K12) OX=83333 GN=fadI PE=1 SV=1	1	5	5	5	14.7	14.7	14.7	46.53	436	436	0.0	11.235	9267100	5	1480	425;2720;4429;8624;8927	True;True;True;True;True	456;2952;4798;9412;9738	658;3902;6274;12351;12742	848;4961;8007;15802;16265	848;4961;8007;15802;16265		
P76506	P76506	3	3	3	Probable phospholipid-binding lipoprotein MlaA	mlaA	sp|P76506|MLAA_ECOLI Intermembrane phospholipid transport system lipoprotein MlaA OS=Escherichia coli (strain K12) OX=83333 GN=mlaA PE=1 SV=1	1	3	3	3	20.3	20.3	20.3	28.041	251	251	0.0	4.036	8991200	3	1481	1025;4699;9443	True;True;True	1131;5085;10297	1558;6636;13467	1973;8474;17139	1973;8474;17139		
P76520	P76520	1	1	1	Protein YfdX	yfdX	sp|P76520|YFDX_ECOLI Protein YfdX OS=Escherichia coli (strain K12) OX=83333 GN=yfdX PE=1 SV=1	1	1	1	1	3.8	3.8	3.8	22.977	211	211	0.0039422	1.3743	9112700	1	1482	5003	True	5417	7094	9077	9077	1307	140
P76535	P76535	5	5	5	N-acetylmuramic acid 6-phosphate etherase	murQ	sp|P76535|MURQ_ECOLI N-acetylmuramic acid 6-phosphate etherase OS=Escherichia coli (strain K12) OX=83333 GN=murQ PE=1 SV=1	1	5	5	5	31.2	31.2	31.2	31.22	298	298	0.0	19.251	10766000	8	1483	5328;6878;10609;10735;11407	True;True;True;True;True	5770;7416;11552;11690;12413	7555;9686;15075;15281;16274	9668;12349;19250;19251;19584;19585;19586;20891	9668;12349;19250;19586;20891		
P76536	P76536	8	8	8	Probable deferrochelatase/peroxidase YfeX	yfeX	sp|P76536|YFEX_ECOLI Dye-decolorizing peroxidase YfeX OS=Escherichia coli (strain K12) OX=83333 GN=yfeX PE=1 SV=2	1	8	8	8	37.1	37.1	37.1	33.052	299	299	0.0	15.413	23463000	8	1484	827;1721;2286;3610;3938;4706;6346;9868	True;True;True;True;True;True;True;True	903;1882;2493;3904;4264;5092;6859;10756	1257;2546;3318;5097;5573;6645;9011;14063	1592;3227;4222;6503;7106;8484;11489;17901	1592;3227;4222;6503;7106;8484;11489;17901		
P76537	P76537	4	4	4	Uncharacterized protein YfeY	yfeY	sp|P76537|YFEY_ECOLI Uncharacterized protein YfeY OS=Escherichia coli (strain K12) OX=83333 GN=yfeY PE=1 SV=1	1	4	4	4	36.6	36.6	36.6	20.897	191	191	0.0	24.523	19930000	4	1485	3833;4367;5256;11672	True;True;True;True	4151;4736;5689;12711	5434;6198;7457;16666	6941;7917;9550;21378	6941;7917;9550;21378		
P76550	P76550	4	4	4	Uncharacterized protein YffS	yffS	sp|P76550|YFFS_ECOLI Uncharacterized protein YffS OS=Escherichia coli (strain K12) OX=83333 GN=yffS PE=4 SV=2	1	4	4	4	13.8	13.8	13.8	29.751	269	269	0.0	8.9996	15785000	4	1486	1490;3116;5710;6871	True;True;True;True	1639;3380;6187;7409	2242;4447;8119;9679	2846;5626;10409;12342	2846;5626;10409;12342		
P76558	P76558	30	30	30	NADP-dependent malic enzyme	maeB	sp|P76558|MAO2_ECOLI NADP-dependent malic enzyme OS=Escherichia coli (strain K12) OX=83333 GN=maeB PE=1 SV=1	1	30	30	30	58.2	58.2	58.2	82.416	759	759	0.0	150.74	346710000	48	1487	89;491;543;544;749;945;967;1854;2949;3090;3733;3865;4342;4440;4561;5589;5653;7833;8501;8504;8506;8562;8983;9333;10439;10888;11363;11364;11702;11861	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	95;529;590;591;817;818;1046;1069;1070;2023;3209;3354;4043;4186;4709;4710;4810;4937;6051;6124;8509;9282;9285;9287;9348;9794;10175;11365;11853;12364;12365;12744;12914	145;753;830;831;832;1141;1142;1143;1458;1483;1484;1485;1486;1487;1488;2731;4246;4419;5279;5481;6153;6154;6292;6442;7943;7944;8041;11167;11168;12198;12201;12203;12276;12811;13312;13313;14839;14840;15491;15492;16205;16206;16207;16707;16914	187;959;1051;1052;1053;1054;1437;1438;1439;1862;1887;1888;1889;1890;1891;1892;3469;5394;5593;6736;6998;7842;7843;8031;8204;8205;10183;10184;10309;14252;14253;15619;15622;15624;15713;16342;16952;16953;18943;18944;18945;18946;19857;19858;20795;20796;20797;21429;21717	187;959;1051;1053;1439;1862;1888;3469;5394;5593;6736;6998;7843;8031;8205;10184;10309;14252;15619;15622;15624;15713;16342;16952;18943;19857;20796;20797;21429;21717	1308;1309;1310;1311;1312	91;282;343;401;543
P76569	P76569	4	4	4	Uncharacterized protein YfgD	yfgD	sp|P76569|YFGD_ECOLI Uncharacterized protein YfgD OS=Escherichia coli (strain K12) OX=83333 GN=yfgD PE=1 SV=1	1	4	4	4	51.3	51.3	51.3	13.398	119	119	0.0	21.129	14887000	4	1488	2769;2844;3019;9066	True;True;True;True	3004;3097;3279;9885	3966;3967;4108;4109;4328;12924	5053;5054;5233;5234;5487;16494	5053;5234;5487;16494		
P76576	P76576	4	4	4	UPF0070 protein YfgM	yfgM	sp|P76576|YFGM_ECOLI UPF0070 protein YfgM OS=Escherichia coli (strain K12) OX=83333 GN=yfgM PE=3 SV=1	1	4	4	4	31.1	31.1	31.1	22.176	206	206	0.0	23.716	5718300	4	1489	8;3887;9391;9405	True;True;True;True	8;4209;10240;10254	9;5506;13394;13409	12;7027;17049;17065	12;7027;17049;17065		
P76578	P76578	10	10	10	Uncharacterized lipoprotein YfhM	yfhM	sp|P76578|A2MG_ECOLI Alpha-2-macroglobulin OS=Escherichia coli (strain K12) OX=83333 GN=yfhM PE=1 SV=1	1	10	10	10	9.6	9.6	9.6	181.58	1653	1653	0.0	30.454	16684000	10	1490	153;1151;2313;3876;6998;7148;7439;10984;11674;12104	True;True;True;True;True;True;True;True;True;True	164;1266;2522;4198;7543;7715;8025;11956;12713;13175	256;1735;3359;3360;5494;9852;10102;10493;15628;16668;17254	326;2182;4273;4274;7012;12566;12877;13380;20049;21380;22161	326;2182;4274;7012;12566;12877;13380;20049;21380;22161		
P76585	P76585	2	2	2	Uncharacterized protein YphG	yphG	sp|P76585|YPHG_ECOLI Uncharacterized protein YphG OS=Escherichia coli (strain K12) OX=83333 GN=yphG PE=4 SV=2	1	2	2	2	4.5	4.5	4.5	123.83	1093	1093	0.00067522	1.7241	2070700	2	1491	958;11782	True;True	1059;12830	1472;16808	1876;21557	1876;21557		
P76594	P76594	10	10	10	Protein lysine acetyltransferase Pka	pka	sp|P76594|PKA_ECOLI Protein lysine acetyltransferase Pka OS=Escherichia coli (strain K12) OX=83333 GN=pka PE=1 SV=1	1	10	10	10	18.4	18.4	18.4	97.986	886	886	0.0	18.64	17230000	8	1492	628;1416;4220;6250;6360;6961;9206;10143;10653;12287	True;True;True;True;True;True;True;True;True;True	681;1558;4568;6759;6875;7500;10036;11049;11601;13366	956;2134;5964;8894;9036;9800;13129;14443;15143;17485	1209;2711;7602;11351;11523;12504;16739;18403;19339;22448	1209;2711;7602;11351;11523;12504;16739;18403;19339;22448		
P76621	P76621	9	9	9	Protein CsiD	csiD	sp|P76621|GLAH_ECOLI Glutarate 2-hydroxylase OS=Escherichia coli (strain K12) OX=83333 GN=glaH PE=1 SV=2	1	9	9	9	43.7	43.7	43.7	37.36	325	325	0.0	47.61	31254000	12	1493	265;2124;4634;5051;5384;6944;8693;9771;12203	True;True;True;True;True;True;True;True;True	284;2317;5017;5465;5832;7483;9489;10652;13279	420;3106;3107;6544;7159;7649;9781;12445;12446;13933;17382	519;3943;3944;3945;8342;9166;9785;12477;15911;15912;17747;22322	519;3945;8342;9166;9785;12477;15911;17747;22322		
P76658	P76658	12	12	12	Bifunctional protein HldE;D-beta-D-heptose 7-phosphate kinase;D-beta-D-heptose 1-phosphate adenylyltransferase	hldE	sp|P76658|HLDE_ECOLI Bifunctional protein HldE OS=Escherichia coli (strain K12) OX=83333 GN=hldE PE=1 SV=1	1	12	12	12	35.6	35.6	35.6	51.05	477	477	0.0	59.26	103630000	13	1494	1389;3728;3760;5506;5633;5858;6414;6722;6774;6779;7525;9482	True;True;True;True;True;True;True;True;True;True;True;True	1528;4038;4073;5967;6098;6340;6931;7253;7308;7314;8115;10339	2100;5273;5333;7840;8005;8308;8309;9097;9475;9548;9558;10607;13523	2668;6730;6821;6822;10060;10256;10639;10640;11593;12063;12163;12176;13531;17218	2668;6730;6822;10060;10256;10640;11593;12063;12163;12176;13531;17218		
P77148	P77148	10	10	10	Uncharacterized protein YdhS	ydhS	sp|P77148|YDHS_ECOLI Uncharacterized protein YdhS OS=Escherichia coli (strain K12) OX=83333 GN=ydhS PE=4 SV=1	1	10	10	10	26.2	26.2	26.2	60.754	534	534	0.0	8.1559	14512000	9	1495	2002;2243;3168;5428;6872;7110;10305;10306;10791;10851	True;True;True;True;True;True;True;True;True;True	2183;2445;3436;5877;7410;7675;11222;11223;11751;11814	2933;3261;4517;7713;9680;10057;14653;14654;15358;15439	3732;4152;5711;9885;12343;12827;18691;18692;19689;19797	3732;4152;5711;9885;12343;12827;18691;18692;19689;19797		
P77173	P77173	6	6	6	Cell division protein ZipA	zipA	sp|P77173|ZIPA_ECOLI Cell division protein ZipA OS=Escherichia coli (strain K12) OX=83333 GN=zipA PE=1 SV=3	1	6	6	6	19.5	19.5	19.5	36.475	328	328	0.0	16.436	16537000	6	1496	3143;7069;7070;7297;8545;11512	True;True;True;True;True;True	3409;7626;7627;7871;9329;12540	4485;9976;9977;10291;12253;16450	5675;12722;12723;13116;15686;21123	5675;12722;12723;13116;15686;21123		
P77181	P77181	2	2	2	Phenylacetic acid degradation protein PaaY	paaY	sp|P77181|PAAY_ECOLI Phenylacetic acid degradation protein PaaY OS=Escherichia coli (strain K12) OX=83333 GN=paaY PE=3 SV=1	1	2	2	2	10.2	10.2	10.2	21.324	196	196	0.0	3.5309	5958300	3	1497	2790;7521	True;True	3025;8111	3993;10600;10601	5087;13518;13519	5087;13519		
P77202	P77202	6	6	6	Thiol:disulfide interchange protein DsbG	dsbG	sp|P77202|DSBG_ECOLI Thiol:disulfide interchange protein DsbG OS=Escherichia coli (strain K12) OX=83333 GN=dsbG PE=1 SV=2	1	6	6	6	29.0	29.0	29.0	27.495	248	248	0.0	21.63	23946000	6	1498	2636;2864;3912;7138;10788;12358	True;True;True;True;True;True	2865;3117;4236;7704;11748;13448	3796;4133;5539;10090;15354;17597	4835;5267;7068;12864;19685;22579	4835;5267;7068;12864;19685;22579	1313	54
P77212	P77212	5	5	5	Probable pyridine nucleotide-disulfide oxidoreductase RclA	rclA	sp|P77212|RCLA_ECOLI Probable pyridine nucleotide-disulfide oxidoreductase RclA OS=Escherichia coli (strain K12) OX=83333 GN=rclA PE=2 SV=2	1	5	5	5	16.3	16.3	16.3	48.244	441	441	0.0	22.753	13611000	6	1499	1760;2032;2968;10433;10512	True;True;True;True;True	1925;2213;3228;11358;11442	2610;2965;4268;14826;14932;14933	3317;3771;5418;18920;19078;19079	3317;3771;5418;18920;19078		
P77213	P77213	8	8	8	Putative glutamate--cysteine ligase 2	ybdK	sp|P77213|GCS2_ECOLI Putative glutamate--cysteine ligase 2 OS=Escherichia coli (strain K12) OX=83333 GN=ybdK PE=1 SV=1	1	8	8	8	33.6	33.6	33.6	41.688	372	372	0.0	36.354	49943000	11	1500	1646;1804;1901;4702;5205;9089;11862;12173	True;True;True;True;True;True;True;True	1805;1969;1970;2071;5088;5632;9911;9912;12915;13247	2457;2660;2661;2789;6641;7385;12955;12956;16915;17340	3127;3128;3379;3380;3549;8480;9455;16529;16530;21718;22269	3128;3379;3549;8480;9455;16529;21718;22269	1314;1315	79;348
P77231	P77231	1	1	1	2-(5-triphosphoribosyl)-3-dephosphocoenzyme-A synthase	citG	sp|P77231|CITG_ECOLI 2-(5-triphosphoribosyl)-3-dephosphocoenzyme-A synthase OS=Escherichia coli (strain K12) OX=83333 GN=citG PE=2 SV=1	1	1	1	1	4.1	4.1	4.1	31.644	292	292	0.0083601	1.1505	20378000	1	1501	7893	True	8590	11284	14402	14402	1316;1317	1;3
P77247	P77247	3	3	3	2-deoxyglucose-6-phosphate phosphatase	yniC	sp|P77247|HXPB_ECOLI Hexitol phosphatase B OS=Escherichia coli (strain K12) OX=83333 GN=hxpB PE=1 SV=1	1	3	3	3	20.3	20.3	20.3	24.33	222	222	0.0	8.0753	5522900	3	1502	633;2910;7378	True;True;True	686;3168;7958	961;4196;10397	1214;5339;13252	1214;5339;13252		
P77252	P77252	3	3	3	Uncharacterized protein YkgE	ykgE	sp|P77252|YKGE_ECOLI Uncharacterized protein YkgE OS=Escherichia coli (strain K12) OX=83333 GN=ykgE PE=3 SV=1	1	3	3	3	20.1	20.1	20.1	26.004	239	239	0.0	9.6011	4239300	3	1503	2087;8220;8710	True;True;True	2275;8963;9507	3052;11777;12465	3877;15060;15933	3877;15060;15933		
P77269	P77269	8	8	8	ABC transporter periplasmic-binding protein YphF	yphF	sp|P77269|YPHF_ECOLI ABC transporter periplasmic-binding protein YphF OS=Escherichia coli (strain K12) OX=83333 GN=yphF PE=1 SV=1	1	8	8	8	33.6	33.6	33.6	35.058	327	327	0.0	31.611	25953000	9	1504	1079;2988;6704;6827;11277;11561;12473;12474	True;True;True;True;True;True;True;True	1190;3248;7235;7363;12273;12591;13571;13572	1641;4290;9453;9618;9619;16079;16522;17750;17751	2078;5444;12037;12258;12259;20636;21210;22758;22759	2078;5444;12037;12259;20636;21210;22758;22759		
P77293	P77293	4	4	4	Bactoprenol glucosyl transferase homolog from prophage CPS-53	yfdH	sp|P77293|GTRB_ECOLI Prophage bactoprenol glucosyl transferase homolog OS=Escherichia coli (strain K12) OX=83333 GN=yfdH PE=1 SV=1	1	4	4	4	10.8	10.8	10.8	34.635	306	306	0.0	3.472	6300200	4	1505	4148;5125;10081;10164	True;True;True;True	4488;5545;10980;11072	5858;7260;14345;14470	7455;9285;18261;18444	7455;9285;18261;18444		
P77316	P77316	16	16	16	Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR	ybdR	sp|P77316|YBDR_ECOLI Uncharacterized zinc-type alcohol dehydrogenase-like protein YbdR OS=Escherichia coli (strain K12) OX=83333 GN=ybdR PE=3 SV=1	1	16	16	16	64.6	64.6	64.6	44.175	412	412	0.0	79.126	132350000	20	1506	718;850;1297;4255;4475;4524;4630;4740;5659;6142;6950;7988;8782;11257;11580;12154	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	784;930;1432;4606;4848;4899;5013;5128;6130;6644;7489;8718;9583;12249;12612;13227	1098;1099;1290;1291;1979;6009;6010;6338;6396;6397;6538;6693;8047;8744;9787;11469;12553;16039;16545;17320	1385;1386;1633;1634;2528;7653;7654;8082;8149;8150;8335;8548;10315;11158;12483;14669;16039;20567;21239;22246	1385;1633;2528;7653;8082;8150;8335;8548;10315;11158;12483;14669;16039;20567;21239;22246		
P77318	P77318	4	4	4	Uncharacterized sulfatase YdeN	ydeN	sp|P77318|YDEN_ECOLI Uncharacterized sulfatase YdeN OS=Escherichia coli (strain K12) OX=83333 GN=ydeN PE=3 SV=2	1	4	4	4	11.6	11.6	11.6	62.801	560	560	0.0	11.722	8051500	4	1507	4196;6425;9947;10551	True;True;True;True	4542;6943;10839;11488	5927;9111;14167;14995	7547;11610;18030;19158	7547;11610;18030;19158		
P77330	P77330	1	1	1	Lipoprotein bor homolog from lambdoid prophage DLP12	borD	sp|P77330|BORD_ECOLI Prophage lipoprotein Bor homolog OS=Escherichia coli (strain K12) OX=83333 GN=borD PE=3 SV=1	1	1	1	1	15.5	15.5	15.5	10.447	97	97	0.0	7.4281	10567000	1	1508	3016	True	3276	4325	5484	5484		
P77335	P77335	1	1	1	Hemolysin E, chromosomal	hlyE	sp|P77335|HLYE_ECOLI Hemolysin E, chromosomal OS=Escherichia coli (strain K12) OX=83333 GN=hlyE PE=1 SV=4	1	1	1	1	5.0	5.0	5.0	33.758	303	303	0.0039604	1.4244	1237000	1	1509	7969	True	8698	11443	14637	14637		
P77338	P77338	5	5	5	Mechanosensitive channel MscK	mscK	sp|P77338|MSCK_ECOLI Mechanosensitive channel MscK OS=Escherichia coli (strain K12) OX=83333 GN=mscK PE=1 SV=1	1	5	5	5	5.3	5.3	5.3	127.21	1120	1120	0.0	6.302	25205000	3	1510	5565;6328;6524;7574;8676	True;True;True;True;True	6027;6839;7046;8166;9469	7910;8987;9228;10666;12421	10143;11464;11746;13606;15881	10143;11464;11746;13606;15881		
P77348	P77348	10	10	10	Periplasmic murein peptide-binding protein	mppA	sp|P77348|MPPA_ECOLI Periplasmic murein peptide-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=mppA PE=1 SV=2	1	10	10	10	29.6	29.6	29.6	59.899	537	537	0.0	35.146	44033000	10	1511	1128;1177;1256;1806;1879;4652;7443;7596;11743;12236	True;True;True;True;True;True;True;True;True;True	1242;1296;1387;1972;2048;5036;8029;8189;12787;13312	1705;1778;1924;2663;2763;6568;10498;10696;16757;17424	2150;2246;2458;3382;3511;8375;13388;13644;21491;22372	2150;2246;2458;3382;3511;8375;13388;13644;21491;22372		
P77399	P77399	2	2	2	Fatty acid oxidation complex subunit alpha;Enoyl-CoA hydratase/3-hydroxybutyryl-CoA epimerase;3-hydroxyacyl-CoA dehydrogenase	fadJ	sp|P77399|FADJ_ECOLI Fatty acid oxidation complex subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=fadJ PE=1 SV=1	1	2	2	2	2.4	2.4	2.4	77.071	714	714	0.0039293	1.343	913140	2	1512	5379;5603	True;True	5825;6067	7637;7966	9772;10209	9772;10209		
P77400	P77400	1	1	1	Inner membrane transport protein YbaT	ybaT	sp|P77400|YBAT_ECOLI Inner membrane transport protein YbaT OS=Escherichia coli (strain K12) OX=83333 GN=ybaT PE=1 SV=1	1	1	1	1	2.3	2.3	2.3	45.658	430	430	0.0052083	1.276	1760000	1	1513	11292	True	12288	16098	20661	20661		
P77434	P77434	5	5	5	Glutamate-pyruvate aminotransferase AlaC	alaC	sp|P77434|ALAC_ECOLI Glutamate-pyruvate aminotransferase AlaC OS=Escherichia coli (strain K12) OX=83333 GN=alaC PE=1 SV=1	1	5	5	5	20.1	20.1	20.1	46.216	412	412	0.0	15.95	15325000	5	1514	969;2115;10012;10039;10958	True;True;True;True;True	1072;2304;10909;10936;11929	1490;3090;14256;14286;15598	1894;3924;18144;18180;20006	1894;3924;18144;18180;20006		
P77444	P77444	7	7	7	Cysteine desulfurase	sufS	sp|P77444|SUFS_ECOLI Cysteine desulfurase OS=Escherichia coli (strain K12) OX=83333 GN=sufS PE=1 SV=1	1	7	7	7	27.8	27.8	27.8	44.433	406	406	0.0	23.377	18199000	7	1515	171;1102;3082;4512;4764;6728;7627	True;True;True;True;True;True;True	182;1215;3345;4886;5155;7259;8220	280;1672;4405;6381;6731;9483;10732	352;2111;5576;8134;8594;12074;13690	352;2111;5576;8134;8594;12074;13690		
