Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
Q9UIA9;Q9H2T7	Q9UIA9	3;1	3;1	3;1	Exportin-7	XPO7	sp|Q9UIA9|XPO7_HUMAN Exportin-7 OS=Homo sapiens OX=9606 GN=XPO7 PE=1 SV=3	2	3	3	3	3.8	3.8	3.8	123.91	1087	1087;1088	0	20.544	17734000	3				2622	166;6429;8066	True;True;True	167;6510;8168	192;193;7621;9503	233;234;8912;11061	233;8912;11061		
Q9UID3	Q9UID3	2	2	2	Vacuolar protein sorting-associated protein 51 homolog	VPS51	sp|Q9UID3|VPS51_HUMAN Vacuolar protein sorting-associated protein 51 homolog OS=Homo sapiens OX=9606 GN=VPS51 PE=1 SV=2	1	2	2	2	4	4	4	86.041	782	782	0	14.2	5789600	2				2623	710;6746	True;True	716;6830	822;7984	952;9332	952;9332		
Q9UIG0	Q9UIG0	2	2	2	Tyrosine-protein kinase BAZ1B	BAZ1B	sp|Q9UIG0|BAZ1B_HUMAN Tyrosine-protein kinase BAZ1B OS=Homo sapiens OX=9606 GN=BAZ1B PE=1 SV=2	1	2	2	2	2.2	2.2	2.2	170.9	1483	1483	0	12.376	17032000	3				2624	740;11527	True;True	746;11679	859;13636	993;15882;15883	993;15883		
Q9UIJ7	Q9UIJ7	2	2	2	GTP:AMP phosphotransferase AK3, mitochondrial	AK3	sp|Q9UIJ7|KAD3_HUMAN GTP:AMP phosphotransferase AK3, mitochondrial OS=Homo sapiens OX=9606 GN=AK3 PE=1 SV=4	1	2	2	2	14.5	14.5	14.5	25.565	227	227	0	14.033	9808400	4				2625	1083;9979	True;True	1093;10110	1259;1260;11817	1451;1452;13778;13779	1451;13779		
Q9UIQ6	Q9UIQ6	2	2	2	Leucyl-cystinyl aminopeptidase;Leucyl-cystinyl aminopeptidase, pregnancy serum form	LNPEP	sp|Q9UIQ6|LCAP_HUMAN Leucyl-cystinyl aminopeptidase OS=Homo sapiens OX=9606 GN=LNPEP PE=1 SV=3	1	2	2	2	3.3	3.3	3.3	117.35	1025	1025	0.00050916	11.599	0	2				2626	671;9599	True;True	677;9725	781;11368	908;13245	908;13245		
Q9UIV1	Q9UIV1	1	1	1	CCR4-NOT transcription complex subunit 7	CNOT7	sp|Q9UIV1|CNOT7_HUMAN CCR4-NOT transcription complex subunit 7 OS=Homo sapiens OX=9606 GN=CNOT7 PE=1 SV=3	1	1	1	1	6.7	6.7	6.7	32.745	285	285	0.0020475	6.5657	3620000	0				2627	5167	True	5235	6114	7170	7170		
Q9UJ70	Q9UJ70	2	2	2	N-acetyl-D-glucosamine kinase	NAGK	sp|Q9UJ70|NAGK_HUMAN N-acetyl-D-glucosamine kinase OS=Homo sapiens OX=9606 GN=NAGK PE=1 SV=4	1	2	2	2	8.4	8.4	8.4	37.375	344	344	0	12.32	13693000	2				2628	67;8962	True;True	68;9078	79;10554	97;12259	97;12259		
Q9UJA5	Q9UJA5	2	2	2	tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6	TRMT6	sp|Q9UJA5|TRM6_HUMAN tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 OS=Homo sapiens OX=9606 GN=TRMT6 PE=1 SV=1	1	2	2	2	5.2	5.2	5.2	55.799	497	497	0	14.559	9811100	2				2629	8772;11198	True;True	8883;11347	10322;13252	11981;15435	11981;15435		
Q9UJS0	Q9UJS0	4	4	3	Calcium-binding mitochondrial carrier protein Aralar2	SLC25A13	sp|Q9UJS0|CMC2_HUMAN Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens OX=9606 GN=SLC25A13 PE=1 SV=2	1	4	4	3	7.4	7.4	6.1	74.175	675	675	0	26.955	30317000	5				2630	1605;5210;9246;11208	True;True;True;True	1632;5278;9369;11357	1883;6162;10886;10887;13263	2168;7227;12633;12634;15449	2168;7227;12634;15449		
Q9UJU6	Q9UJU6	3	3	3	Drebrin-like protein	DBNL	sp|Q9UJU6|DBNL_HUMAN Drebrin-like protein OS=Homo sapiens OX=9606 GN=DBNL PE=1 SV=1	1	3	3	3	11.4	11.4	11.4	48.207	430	430	0	22.594	27410000	2				2631	3456;3585;9159	True;True;True	3504;3634;9280	4049;4207;10787	4702;4890;12525	4702;4890;12525		
Q9UJX3	Q9UJX3	1	1	1	Anaphase-promoting complex subunit 7	ANAPC7	sp|Q9UJX3|APC7_HUMAN Anaphase-promoting complex subunit 7 OS=Homo sapiens OX=9606 GN=ANAPC7 PE=1 SV=5	1	1	1	1	2.7	2.7	2.7	63.132	565	565	0.00087566	7.1737	4585800	1				2632	11432	True	11584	13518	15747	15747		
Q9UJZ1	Q9UJZ1	7	7	7	Stomatin-like protein 2, mitochondrial	STOML2	sp|Q9UJZ1|STML2_HUMAN Stomatin-like protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=STOML2 PE=1 SV=1	1	7	7	7	36.8	36.8	36.8	38.534	356	356	0	77.359	379850000	11				2633	266;759;1894;2020;2912;5122;7893	True;True;True;True;True;True;True	270;766;1926;2053;2954;5190;7995	312;886;2223;2224;2372;3412;6057;6058;9305;9306	369;1021;2568;2569;2736;3945;3946;7100;7101;10834;10835	369;1021;2568;2736;3945;7101;10834	1894;1895	308;313
Q9UK41	Q9UK41	2	2	2	Vacuolar protein sorting-associated protein 28 homolog	VPS28	sp|Q9UK41|VPS28_HUMAN Vacuolar protein sorting-associated protein 28 homolog OS=Homo sapiens OX=9606 GN=VPS28 PE=1 SV=1	1	2	2	2	18.1	18.1	18.1	25.425	221	221	0	18.803	0	2				2634	7255;8341	True;True	7344;8445	8560;9822	9966;11422	9966;11422	1896;1897	1;204
Q9UK59	Q9UK59	2	2	2	Lariat debranching enzyme	DBR1	sp|Q9UK59|DBR1_HUMAN Lariat debranching enzyme OS=Homo sapiens OX=9606 GN=DBR1 PE=1 SV=2	1	2	2	2	4.2	4.2	4.2	61.554	544	544	0	11.679	6620300	2				2635	5526;8358	True;True	5602;8462	6559;9841	7686;11442	7686;11442		
Q9UK76	Q9UK76	3	3	3	Hematological and neurological expressed 1 protein;Hematological and neurological expressed 1 protein, N-terminally processed	HN1	sp|Q9UK76|JUPI1_HUMAN Jupiter microtubule associated homolog 1 OS=Homo sapiens OX=9606 GN=JPT1 PE=1 SV=3	1	3	3	3	54.5	54.5	54.5	16.014	154	154	0	27.976	156490000	3				2636	3784;7169;10579	True;True;True	3834;7255;10718	4439;8455;12508	5160;9847;14600	5160;9847;14600	1898	47
Q9UKB1	Q9UKB1	1	1	1	F-box/WD repeat-containing protein 11	FBXW11	sp|Q9UKB1|FBW1B_HUMAN F-box/WD repeat-containing protein 11 OS=Homo sapiens OX=9606 GN=FBXW11 PE=1 SV=1	1	1	1	1	3.7	3.7	3.7	62.09	542	542	0.0079826	5.8174	10987000	2				2637	11224	True	11373	13281	15471;15472	15471		
Q9UKD2	Q9UKD2	1	1	1	mRNA turnover protein 4 homolog	MRTO4	sp|Q9UKD2|MRT4_HUMAN mRNA turnover protein 4 homolog OS=Homo sapiens OX=9606 GN=MRTO4 PE=1 SV=2	1	1	1	1	5.4	5.4	5.4	27.56	239	239	0.0048946	6.0097	9383100	1				2638	4475	True	4535	5251	6115	6115		
Q9UKF6	Q9UKF6	2	2	2	Cleavage and polyadenylation specificity factor subunit 3	CPSF3	sp|Q9UKF6|CPSF3_HUMAN Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens OX=9606 GN=CPSF3 PE=1 SV=1	1	2	2	2	5.3	5.3	5.3	77.485	684	684	0	15.386	9955000	2				2639	1250;8596	True;True	1267;8705	1469;10123	1694;11757	1694;11757		
Q9UKG1	Q9UKG1	2	2	2	DCC-interacting protein 13-alpha	APPL1	sp|Q9UKG1|DP13A_HUMAN DCC-interacting protein 13-alpha OS=Homo sapiens OX=9606 GN=APPL1 PE=1 SV=1	1	2	2	2	4.1	4.1	4.1	79.663	709	709	0	13.443	6293400	2				2640	6637;8739	True;True	6720;8850	7859;10284	9188;11940	9188;11940		
Q9UKK9	Q9UKK9	5	5	5	ADP-sugar pyrophosphatase	NUDT5	sp|Q9UKK9|NUDT5_HUMAN ADP-sugar pyrophosphatase OS=Homo sapiens OX=9606 GN=NUDT5 PE=1 SV=1	1	5	5	5	25.1	25.1	25.1	24.327	219	219	0	125.24	191390000	10				2641	2868;8018;8052;8463;9693	True;True;True;True;True	2909;8120;8154;8568;9820	3365;9451;9489;9963;11491;11492	3893;3894;10998;10999;11043;11044;11578;13397;13398;13399	3893;10998;11044;11578;13398		
Q9UKL0;Q9P2K3	Q9UKL0	3;1	3;1	3;1	REST corepressor 1	RCOR1	sp|Q9UKL0|RCOR1_HUMAN REST corepressor 1 OS=Homo sapiens OX=9606 GN=RCOR1 PE=1 SV=2	2	3	3	3	8.2	8.2	8.2	53.327	485	485;495	0	16.485	7553300	3				2642	1344;10382;10508	True;True;True	1363;10518;10647	1578;12285;12432	1822;14338;14511	1822;14338;14511		
Q9UKM7	Q9UKM7	2	2	2	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	MAN1B1	sp|Q9UKM7|MA1B1_HUMAN Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase OS=Homo sapiens OX=9606 GN=MAN1B1 PE=1 SV=2	1	2	2	2	3.9	3.9	3.9	79.579	699	699	0.00049727	11.322	2123600	2				2643	1975;4232	True;True	2008;4289	2322;4965	2683;5779	2683;5779		
Q9UKN8	Q9UKN8	1	1	1	General transcription factor 3C polypeptide 4	GTF3C4	sp|Q9UKN8|TF3C4_HUMAN General transcription factor 3C polypeptide 4 OS=Homo sapiens OX=9606 GN=GTF3C4 PE=1 SV=2	1	1	1	1	2.7	2.7	2.7	91.981	822	822	0.00089686	7.5241	5152200	1				2644	8851	True	8966	10423	12095	12095		
Q9UKV3	Q9UKV3	2	2	2	Apoptotic chromatin condensation inducer in the nucleus	ACIN1	sp|Q9UKV3|ACINU_HUMAN Apoptotic chromatin condensation inducer in the nucleus OS=Homo sapiens OX=9606 GN=ACIN1 PE=1 SV=2	1	2	2	2	2.9	2.9	2.9	151.86	1341	1341	0	13.335	10928000	3				2645	1792;8062	True;True	1822;8164	2105;9499	2429;11055;11056	2429;11056		
Q9UKY7	Q9UKY7	1	1	1	Protein CDV3 homolog	CDV3	sp|Q9UKY7|CDV3_HUMAN Protein CDV3 homolog OS=Homo sapiens OX=9606 GN=CDV3 PE=1 SV=1	1	1	1	1	5.4	5.4	5.4	27.335	258	258	0.0049131	6.0299	4882200	1				2646	6758	True	6842	7996	9348	9348		
Q9UL25	Q9UL25	2	2	2	Ras-related protein Rab-21	RAB21	sp|Q9UL25|RAB21_HUMAN Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3	1	2	2	2	13.3	13.3	13.3	24.347	225	225	0	20.959	18084000	3				2647	1890;3982	True;True	1922;4038	2218;4668	2560;2561;5439	2560;5439		
Q9UL26	Q9UL26	2	1	1	Ras-related protein Rab-22A	RAB22A	sp|Q9UL26|RB22A_HUMAN Ras-related protein Rab-22A OS=Homo sapiens OX=9606 GN=RAB22A PE=1 SV=2	1	2	1	1	12.4	6.7	6.7	21.855	194	194	0.0041777	6.0649	0	1				2648	3366;4312	False;True	3413;4370	3946;5057	4581;5886	4581;5886		
Q9UL33	Q9UL33	1	1	1	Trafficking protein particle complex subunit 2-like protein	TRAPPC2L	sp|Q9UL33|TPC2L_HUMAN Trafficking protein particle complex subunit 2-like protein OS=Homo sapiens OX=9606 GN=TRAPPC2L PE=1 SV=1	1	1	1	1	10	10	10	16.145	140	140	0.0027344	6.221	7729000	1				2649	2716	True	2756	3198	3709	3709		
Q9UL46	Q9UL46	4	4	4	Proteasome activator complex subunit 2	PSME2	sp|Q9UL46|PSME2_HUMAN Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=4	1	4	4	4	27.2	27.2	27.2	27.401	239	239	0	106.95	133080000	7				2650	336;4881;5085;8349	True;True;True;True	341;4946;5153;8453	394;395;5774;6010;6011;9831;9832	466;467;6764;7047;7048;11431;11432	466;6764;7047;11432		
Q9UL63	Q9UL63	1	1	1	Muskelin	MKLN1	sp|Q9UL63|MKLN1_HUMAN Muskelin OS=Homo sapiens OX=9606 GN=MKLN1 PE=1 SV=2	1	1	1	1	1.4	1.4	1.4	84.767	735	735	0.0027376	6.2259	0	1				2651	7841	True	7943	9245	10762	10762		
Q9ULC4;A0A3B3IRV3	Q9ULC4;A0A3B3IRV3	3;2	3;2	3;2	Malignant T-cell-amplified sequence 1	MCTS1	sp|Q9ULC4|MCTS1_HUMAN Malignant T-cell-amplified sequence 1 OS=Homo sapiens OX=9606 GN=MCTS1 PE=1 SV=1;tr|A0A3B3IRV3|A0A3B3IRV3_HUMAN Malignant T-cell-amplified sequence OS=Homo sapiens OX=9606 GN=MCTS2P PE=1 SV=1	2	3	3	3	28.2	28.2	28.2	20.555	181	181;181	0	22.677	40552000	2				2652	3587;7818;11392	True;True;True	3636;7919;11541	4209;9218;13466	4892;10731;15689	4892;10731;15689	1899;1900	44;112
Q9ULT8	Q9ULT8	9	9	9	E3 ubiquitin-protein ligase HECTD1	HECTD1	sp|Q9ULT8|HECD1_HUMAN E3 ubiquitin-protein ligase HECTD1 OS=Homo sapiens OX=9606 GN=HECTD1 PE=1 SV=4	1	9	9	9	5.5	5.5	5.5	289.37	2610	2610	0	58.044	44435000	11				2653	2245;4303;4968;5179;6233;6653;8677;9281;9441	True;True;True;True;True;True;True;True;True	2279;4361;5034;5247;6314;6736;8788;9404;9565	2638;5047;5876;6128;7400;7878;10219;10924;11115;11116	3049;5874;6880;7189;7190;8662;9209;11867;12683;12921;12922	3049;5874;6880;7190;8662;9209;11867;12683;12921		
Q9ULV4	Q9ULV4	6	6	6	Coronin-1C	CORO1C	sp|Q9ULV4|COR1C_HUMAN Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1	1	6	6	6	25.9	25.9	25.9	53.248	474	474	0	57.653	219880000	5				2654	433;5703;7719;10375;10891;11226	True;True;True;True;True;True	438;5782;7819;10511;11035;11375	504;6771;9107;12277;12897;13283	590;7929;10598;14329;15037;15475	590;7929;10598;14329;15037;15475	1901;1902	253;262
Q9ULW0	Q9ULW0	3	3	3	Targeting protein for Xklp2	TPX2	sp|Q9ULW0|TPX2_HUMAN Targeting protein for Xklp2 OS=Homo sapiens OX=9606 GN=TPX2 PE=1 SV=2	1	3	3	3	6.3	6.3	6.3	85.652	747	747	0	16.9	8886200	3				2655	825;5687;9208	True;True;True	834;5766;9329	968;6752;10844	1117;7907;12585	1117;7907;12585		
Q9ULX3	Q9ULX3	3	3	3	RNA-binding protein NOB1	NOB1	sp|Q9ULX3|NOB1_HUMAN RNA-binding protein NOB1 OS=Homo sapiens OX=9606 GN=NOB1 PE=1 SV=1	1	3	3	3	13.3	13.3	13.3	46.674	412	412	0	20.007	33241000	3				2656	755;7774;9764	True;True;True	762;7875;9892	881;9171;11575	1016;10680;13500	1016;10680;13500		
Q9UM00	Q9UM00	1	1	1	Transmembrane and coiled-coil domain-containing protein 1	TMCO1	sp|Q9UM00|TMCO1_HUMAN Calcium load-activated calcium channel OS=Homo sapiens OX=9606 GN=TMCO1 PE=1 SV=2	1	1	1	1	6.3	6.3	6.3	27.079	239	239	0.0008673	7.0757	17018000	1				2657	6621	True	6704	7841	9168	9168		
Q9UM22	Q9UM22	2	2	2	Mammalian ependymin-related protein 1	EPDR1	sp|Q9UM22|EPDR1_HUMAN Mammalian ependymin-related protein 1 OS=Homo sapiens OX=9606 GN=EPDR1 PE=1 SV=2	1	2	2	2	8.9	8.9	8.9	25.437	224	224	0	11.747	1860000	2				2658	570;3242	True;True	575;3286	658;3802	765;4407	765;4407		
Q9UM54	Q9UM54	2	2	2	Unconventional myosin-VI	MYO6	sp|Q9UM54|MYO6_HUMAN Unconventional myosin-VI OS=Homo sapiens OX=9606 GN=MYO6 PE=1 SV=4	1	2	2	2	1.9	1.9	1.9	149.69	1294	1294	0	12.99	5598900	2				2659	1777;7009	True;True	1807;7094	2090;8270	2412;9643	2412;9643		
Q9UMS4	Q9UMS4	5	5	5	Pre-mRNA-processing factor 19	PRPF19	sp|Q9UMS4|PRP19_HUMAN Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1	1	5	5	5	22.4	22.4	22.4	55.18	504	504	0	51.37	107700000	6				2660	596;9763;9997;10880;11269	True;True;True;True;True	601;9891;10129;11024;11418	690;11574;11841;12884;13330;13331	804;13499;13806;15024;15529;15530	804;13499;13806;15024;15530	1903	86
Q9UMX0;Q9UHD9	Q9UMX0	6;2	6;2	5;2	Ubiquilin-1	UBQLN1	sp|Q9UMX0|UBQL1_HUMAN Ubiquilin-1 OS=Homo sapiens OX=9606 GN=UBQLN1 PE=1 SV=2	2	6	6	5	19.7	19.7	17	62.518	589	589;624	0	51.466	148700000	7				2661	271;613;1819;2553;8308;8841	True;True;True;True;True;True	275;618;1849;2593;8412;8956	317;708;2138;3013;9785;9786;10411;10412	374;822;2468;3501;11382;11383;12082;12083	374;822;2468;3501;11383;12083	1904;1905	210;215
Q9UMX5	Q9UMX5	1	1	1	Neudesin	NENF	sp|Q9UMX5|NENF_HUMAN Neudesin OS=Homo sapiens OX=9606 GN=NENF PE=1 SV=1	1	1	1	1	6.4	6.4	6.4	18.856	172	172	0.0023641	6.2923	0	2				2662	2595	True	2635	3068;3069	3564;3565	3565		
Q9UMY4	Q9UMY4	2	2	2	Sorting nexin-12	SNX12	sp|Q9UMY4|SNX12_HUMAN Sorting nexin-12 OS=Homo sapiens OX=9606 GN=SNX12 PE=1 SV=4	1	2	2	2	29	29	29	18.884	162	162	0	11.694	16217000	2				2663	3722;6561	True;True	3772;6642	4372;7770	5088;9083	5088;9083		
Q9UN86	Q9UN86	2	2	2	Ras GTPase-activating protein-binding protein 2	G3BP2	sp|Q9UN86|G3BP2_HUMAN Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2	1	2	2	2	6.2	6.2	6.2	54.12	482	482	0	13.104	62567000	3				2664	2372;6663	True;True	2410;6746	2795;7889;7890	3232;9222;9223	3232;9223	1906	352
Q9UNF0	Q9UNF0	3	3	3	Protein kinase C and casein kinase substrate in neurons protein 2	PACSIN2	sp|Q9UNF0|PACN2_HUMAN Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens OX=9606 GN=PACSIN2 PE=1 SV=2	1	3	3	3	6.8	6.8	6.8	55.738	486	486	0	19.436	12326000	4				2665	197;476;4622	True;True;True	199;481;4683	228;552;5440	272;646;647;6346	272;646;6346		
Q9UNF1	Q9UNF1	4	4	4	Melanoma-associated antigen D2	MAGED2	sp|Q9UNF1|MAGD2_HUMAN Melanoma-associated antigen D2 OS=Homo sapiens OX=9606 GN=MAGED2 PE=1 SV=2	1	4	4	4	12.9	12.9	12.9	64.953	606	606	0	30.08	58931000	5				2666	2182;2484;9209;10725	True;True;True;True	2215;2523;9330;10868	2570;2928;2929;10845;12690;12691	2974;3396;3397;12586;14808;14809	2974;3397;12586;14808		
Q9UNH7;Q86XE0	Q9UNH7	5;1	5;1	5;1	Sorting nexin-6;Sorting nexin-6, N-terminally processed	SNX6	sp|Q9UNH7|SNX6_HUMAN Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1	2	5	5	5	22.2	22.2	22.2	46.648	406	406;403	0	32.681	53097000	8				2667	2003;7229;7696;8213;8250	True;True;True;True;True	2036;7318;7796;8317;8354	2354;8524;9077;9679;9718	2716;9925;10564;11256;11257;11298;11299;11300	2716;9925;10564;11257;11300	1907	2
Q9UNI6	Q9UNI6	1	1	1	Dual specificity protein phosphatase 12	DUSP12	sp|Q9UNI6|DUS12_HUMAN Dual specificity protein phosphatase 12 OS=Homo sapiens OX=9606 GN=DUSP12 PE=1 SV=1	1	1	1	1	5.6	5.6	5.6	37.687	340	340	0.0020653	6.6474	3416300	1				2668	6108	True	6188	7249	8483	8483		
Q9UNL2	Q9UNL2	1	1	1	Translocon-associated protein subunit gamma	SSR3	sp|Q9UNL2|SSRG_HUMAN Translocon-associated protein subunit gamma OS=Homo sapiens OX=9606 GN=SSR3 PE=1 SV=1	1	1	1	1	7.6	7.6	7.6	21.08	185	185	0	15.155	0	1				2669	8380	True	8484	9864	11467	11467		
Q9UNM6	Q9UNM6	4	4	4	26S proteasome non-ATPase regulatory subunit 13	PSMD13	sp|Q9UNM6|PSD13_HUMAN 26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens OX=9606 GN=PSMD13 PE=1 SV=2	1	4	4	4	15.2	15.2	15.2	42.945	376	376	0	26.941	56095000	4				2670	6540;7115;8454;9440	True;True;True;True	6621;7200;8559;9564	7747;8393;9953;11113;11114	9055;9782;11567;12919;12920	9055;9782;11567;12920		
Q9UNN8	Q9UNN8	2	2	2	Endothelial protein C receptor	PROCR	sp|Q9UNN8|EPCR_HUMAN Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1	1	2	2	2	11.3	11.3	11.3	26.671	238	238	0	13.741	12999000	2				2671	6208;9861	True;True	6289;9992	7370;11689	8625;13625	8625;13625	1908	30
Q9UNP9	Q9UNP9	1	1	1	Peptidyl-prolyl cis-trans isomerase E	PPIE	sp|Q9UNP9|PPIE_HUMAN Peptidyl-prolyl cis-trans isomerase E OS=Homo sapiens OX=9606 GN=PPIE PE=1 SV=1	1	1	1	1	8.3	8.3	8.3	33.43	301	301	0.00094967	9.3535	23404000	2				2672	10531	True	10670	12455	14536;14537	14537		
Q9UNS1	Q9UNS1	1	1	1	Protein timeless homolog	TIMELESS	sp|Q9UNS1|TIM_HUMAN Protein timeless homolog OS=Homo sapiens OX=9606 GN=TIMELESS PE=1 SV=2	1	1	1	1	1.7	1.7	1.7	138.66	1208	1208	0.00088968	7.3423	3235900	1				2673	1980	True	2013	2327	2688	2688		
Q9UNS2	Q9UNS2	2	2	2	COP9 signalosome complex subunit 3	COPS3	sp|Q9UNS2|CSN3_HUMAN COP9 signalosome complex subunit 3 OS=Homo sapiens OX=9606 GN=COPS3 PE=1 SV=3	1	2	2	2	5.9	5.9	5.9	47.873	423	423	0	13.899	18548000	2				2674	833;9553	True;True	842;9678	978;11244	1129;13078	1129;13078	1909	322
Q9UNX4	Q9UNX4	3	3	3	WD repeat-containing protein 3	WDR3	sp|Q9UNX4|WDR3_HUMAN WD repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=WDR3 PE=1 SV=1	1	3	3	3	5.3	5.3	5.3	106.1	943	943	0	20.164	15878000	3				2675	1916;8952;11501	True;True;True	1949;9068;11653	2255;10544;13604	2609;12248;12249;15844	2609;12248;15844	1910	637
Q9UNZ2	Q9UNZ2	5	5	5	NSFL1 cofactor p47	NSFL1C	sp|Q9UNZ2|NSF1C_HUMAN NSFL1 cofactor p47 OS=Homo sapiens OX=9606 GN=NSFL1C PE=1 SV=2	1	5	5	5	21.9	21.9	21.9	40.572	370	370	0	32.965	92821000	5				2676	885;2178;6118;6175;9140	True;True;True;True;True	894;2211;6198;6256;9260	1038;2566;7259;7325;7326;10766	1195;2970;8496;8569;8570;12502	1195;2970;8496;8570;12502		
Q9UPN3	Q9UPN3	9	9	8	Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5	MACF1	sp|Q9UPN3|MACF1_HUMAN Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5 OS=Homo sapiens OX=9606 GN=MACF1 PE=1 SV=4	1	9	9	8	1.8	1.8	1.6	838.3	7388	7388	0	63.493	31801000	8				2677	372;565;1369;2363;2771;5425;6869;6890;10704	True;True;True;True;True;True;True;True;True	377;570;1390;2400;2811;5500;6954;6975;10846	433;652;1608;2785;3258;6426;8118;8139;12666	509;758;1854;3221;3772;7529;9481;9502;14783	509;758;1854;3221;3772;7529;9481;9502;14783		
Q9UPN7	Q9UPN7	2	2	2	Serine/threonine-protein phosphatase 6 regulatory subunit 1	PPP6R1	sp|Q9UPN7|PP6R1_HUMAN Serine/threonine-protein phosphatase 6 regulatory subunit 1 OS=Homo sapiens OX=9606 GN=PPP6R1 PE=1 SV=5	1	2	2	2	6.8	6.8	6.8	96.723	881	881	0	12.168	4553900	2				2678	10805;10858	True;True	10948;11001	12792;12855	14920;14992	14920;14992		
Q9UPQ8	Q9UPQ8	1	1	1	Dolichol kinase	DOLK	sp|Q9UPQ8|DOLK_HUMAN Dolichol kinase OS=Homo sapiens OX=9606 GN=DOLK PE=1 SV=1	1	1	1	1	1.9	1.9	1.9	59.267	538	538	0.0031177	6.1856	0	1				2679	8773	True	8884	10323	11982	11982		
Q9UPR3	Q9UPR3	1	1	1	Protein SMG5	SMG5	sp|Q9UPR3|SMG5_HUMAN Nonsense-mediated mRNA decay factor SMG5 OS=Homo sapiens OX=9606 GN=SMG5 PE=1 SV=3	1	1	1	1	1.9	1.9	1.9	113.93	1016	1016	0.00204	6.5253	4254300	1				2680	3411	True	3458	3995	4635	4635		
Q9UPT5	Q9UPT5	1	1	1	Exocyst complex component 7	EXOC7	sp|Q9UPT5|EXOC7_HUMAN Exocyst complex component 7 OS=Homo sapiens OX=9606 GN=EXOC7 PE=1 SV=3	1	1	1	1	1.9	1.9	1.9	83.381	735	735	0.0020704	6.6647	2878400	2				2681	4554	True	4615	5341	6227;6228	6227		
Q9UPT8	Q9UPT8	2	2	2	Zinc finger CCCH domain-containing protein 4	ZC3H4	sp|Q9UPT8|ZC3H4_HUMAN Zinc finger CCCH domain-containing protein 4 OS=Homo sapiens OX=9606 GN=ZC3H4 PE=1 SV=3	1	2	2	2	2.6	2.6	2.6	140.26	1303	1303	0	11.879	7195000	1				2682	5293;9995	True;True	5364;10127	6266;11838	7346;13803	7346;13803		
Q9UPT9	Q9UPT9	1	1	1	Ubiquitin carboxyl-terminal hydrolase 22	USP22	sp|Q9UPT9|UBP22_HUMAN Ubiquitin carboxyl-terminal hydrolase 22 OS=Homo sapiens OX=9606 GN=USP22 PE=1 SV=2	1	1	1	1	4.4	4.4	4.4	59.96	525	525	0	20.513	9260500	1				2683	4621	True	4682	5439	6345	6345		
Q9UPU5	Q9UPU5	1	1	1	Ubiquitin carboxyl-terminal hydrolase 24	USP24	sp|Q9UPU5|UBP24_HUMAN Ubiquitin carboxyl-terminal hydrolase 24 OS=Homo sapiens OX=9606 GN=USP24 PE=1 SV=3	1	1	1	1	0.8	0.8	0.8	294.36	2620	2620	0.0048983	6.012	3723900	2				2684	7870	True	7972	9281	10806;10807	10806		
Q9UPZ3	Q9UPZ3	1	1	1	Hermansky-Pudlak syndrome 5 protein	HPS5	sp|Q9UPZ3|HPS5_HUMAN Hermansky-Pudlak syndrome 5 protein OS=Homo sapiens OX=9606 GN=HPS5 PE=1 SV=2	1	1	1	1	1	1	1	127.45	1129	1129	1	-2	75312000	1	+			2685	8009	True	8111	9441	10985	10985	1911	115
