Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Intensity	MS/MS count	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Oxidation (M) site IDs	Oxidation (M) site positions
P76290	P76290	2	2	2	tRNA (cmo5U34)-methyltransferase	cmoA	sp|P76290|CMOA_ECOLI Carboxy-S-adenosyl-L-methionine synthase OS=Escherichia coli (strain K12) OX=83333 GN=cmoA PE=1 SV=1	1	2	2	2	10.1	10.1	10.1	27.776	247	247	0.00064475	3.508	1072500	1	1619	7057;8042	True;True	7725;8761	10554;11926	14263;16074	14263;16074		
P76291	P76291	4	4	4	tRNA (mo5U34)-methyltransferase	cmoB	sp|P76291|CMOB_ECOLI tRNA U34 carboxymethyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=cmoB PE=1 SV=1	1	4	4	4	16.4	16.4	16.4	37.006	323	323	0.0	10.033	4386500	3	1620	636;6002;9432;10219	True;True;True;True	708;6578;10321;11295	1020;8981;14099;15549	1349;12073;19024;20985	1349;12073;19024;20985		
P76316	P76316	1	1	1	D-cysteine desulfhydrase	dcyD	sp|P76316|DCYD_ECOLI D-cysteine desulfhydrase OS=Escherichia coli (strain K12) OX=83333 GN=dcyD PE=1 SV=4	1	1	1	1	3.0	3.0	3.0	35.153	328	328	0.0080738	1.5618	658670	1	1621	14417	True	15864	21731	29359	29359		
P76329	P76329	9	9	9	Putative mannosyl-3-phosphoglycerate phosphatase	yedP	sp|P76329|MPGP_ECOLI Mannosyl-3-phosphoglycerate phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=yedP PE=1 SV=1	1	9	9	9	50.6	50.6	50.6	30.439	271	271	0.0	50.587	34007000	12	1622	2412;2748;2991;3032;4361;4417;6467;11294;12948	True;True;True;True;True;True;True;True;True	2678;3045;3304;3347;4783;4847;7081;12450;14252	3735;3736;4231;4575;4627;6523;6524;6614;6615;9669;17029;19464	4924;4925;5597;6035;6036;6101;8716;8717;8851;8852;13031;22862;26183	4925;5597;6035;6101;8716;8851;13031;22862;26183	1907	54
P76330	P76330	5	5	5	Probable diguanylate cyclase YedQ	yedQ	sp|P76330|DGCQ_ECOLI Probable diguanylate cyclase DgcQ OS=Escherichia coli (strain K12) OX=83333 GN=dgcQ PE=2 SV=2	1	5	5	5	12.9	12.9	12.9	64.282	564	564	0.0	17.844	8454000	7	1623	2740;4149;7763;9961;12752	True;True;True;True;True	3037;4551;8468;11001;14028	4221;6232;6233;11569;15140;19161	5584;8303;8304;15605;20451;20452;25787	5584;8304;15605;20451;25787		
P76342	P76342	7	7	7	Sulfoxide reductase catalytic subunit YedY	yedY	sp|P76342|MSRP_ECOLI Protein-methionine-sulfoxide reductase catalytic subunit MsrP OS=Escherichia coli (strain K12) OX=83333 GN=msrP PE=1 SV=1	1	7	7	7	32.0	32.0	32.0	37.368	334	334	0.0	15.576	11393000	7	1624	841;3558;4080;6797;8385;12383;15006	True;True;True;True;True;True;True	937;3932;4477;7442;9124;13635;16505	1352;5433;6129;10171;10172;12415;18626;22597	1766;7171;8149;13761;13762;16773;25036;30541	1766;7171;8149;13761;16773;25036;30541		
P76372	P76372	12	12	12	Chain length determinant protein	wzzB	sp|P76372|WZZB_ECOLI Chain length determinant protein OS=Escherichia coli (strain K12) OX=83333 GN=wzzB PE=1 SV=2	1	12	12	12	44.8	44.8	44.8	36.454	326	326	0.0	71.565	52630000	16	1625	4301;4302;5716;7644;7645;9042;10105;10811;10812;13319;14587;15154	True;True;True;True;True;True;True;True;True;True;True;True	4718;4719;6266;8344;8345;9849;11170;11929;11930;14652;16045;16666	6436;6437;6438;8512;8513;11412;11413;13401;15387;15388;16345;16346;20033;21967;22798	8594;8595;8596;11335;11336;15409;15410;15411;18076;20777;20778;20779;22016;22017;26993;29675;30803	8595;8596;11335;15409;15410;18076;20777;22016;22017;26993;29675;30803		
P76389	P76389	4	4	4	UPF0053 protein YegH	yegH	sp|P76389|YEGH_ECOLI UPF0053 protein YegH OS=Escherichia coli (strain K12) OX=83333 GN=yegH PE=3 SV=2	1	4	4	4	14.8	14.8	14.8	59.45	527	527	0.0	8.109	6585100	6	1626	5712;6701;9246;10839	True;True;True;True	6262;7341;10066;11961	8507;10046;13699;16386;16387	11329;13589;18498;18499;22065;22066	11329;13589;18498;22066		
P76397	P76397	6	6	6	Multidrug resistance protein MdtA	mdtA	sp|P76397|MDTA_ECOLI Multidrug resistance protein MdtA OS=Escherichia coli (strain K12) OX=83333 GN=mdtA PE=2 SV=2	1	6	6	6	23.9	23.9	23.9	44.464	415	415	0.0	18.793	5679400	7	1627	473;7313;11656;13216;13443;14921	True;True;True;True;True;True	520;7995;12845;14536;14790;16404	748;10937;17557;17558;19869;20208;22456	976;14773;23584;23585;26778;27229;30356	976;14773;23585;26778;27229;30356		
P76402	P76402	3	3	3	UPF0339 protein YegP	yegP	sp|P76402|YEGP_ECOLI UPF0339 protein YegP OS=Escherichia coli (strain K12) OX=83333 GN=yegP PE=1 SV=2	1	3	3	3	39.1	39.1	39.1	12.024	110	110	0.0	28.409	124020000	16	1628	112;564;608	True;True;True	125;126;625;676	194;195;196;197;198;199;200;201;914;982	248;249;250;251;252;253;254;255;256;257;1214;1294;1295;1296;1297;1298	251;1214;1295	1908	83
P76403	P76403	8	8	8	Uncharacterized protease YegQ	yegQ	sp|P76403|YEGQ_ECOLI Uncharacterized protease YegQ OS=Escherichia coli (strain K12) OX=83333 GN=yegQ PE=3 SV=1	1	8	8	8	30.5	30.5	30.5	51.193	453	453	0.0	38.006	21661000	13	1629	679;3358;4443;5658;10036;10295;14613;14709	True;True;True;True;True;True;True;True	756;3694;4873;6205;11095;11375;16074;16178	1095;1096;5081;6644;8437;15294;15295;15655;22024;22173;22174	1434;1435;6711;8892;11214;20669;20670;20671;21125;29778;29995;29996;29997	1435;6711;8892;11214;20669;21125;29778;29996		
P76406	P76406	2	2	2	Uncharacterized protein YegR	yegR	sp|P76406|YEGR_ECOLI Uncharacterized protein YegR OS=Escherichia coli (strain K12) OX=83333 GN=yegR PE=4 SV=2	1	2	2	2	20.0	20.0	20.0	11.465	105	105	0.0097365	1.5073	1285200	2	1630	6794;9724	True;True	7439;10747	10167;14776	13755;19946	13755;19946		
P76407	P76407	4	4	4	Lipid kinase YegS	yegS	sp|P76407|YEGS_ECOLI Lipid kinase YegS OS=Escherichia coli (strain K12) OX=83333 GN=yegS PE=1 SV=1	1	4	4	4	17.4	17.4	17.4	32.038	299	299	0.0	10.311	4569000	4	1631	93;309;6286;12085	True;True;True;True	104;344;6880;13316	163;505;9376;18198	212;659;12615;24442;24443	212;659;12615;24442		
P76417	P76417	1	1	1	Putative nucleoside transporter YegT	yegT	sp|P76417|YEGT_ECOLI Putative nucleoside transporter YegT OS=Escherichia coli (strain K12) OX=83333 GN=yegT PE=1 SV=1	1	1	1	1	3.3	3.3	3.3	47.359	425	425	0.0	4.3419	10427000	1	1632	13320	True	14653	20034	26994	26994		
P76418	P76418	14	14	14	Uncharacterized protein YegU	yegU	sp|P76418|YEGU_ECOLI Uncharacterized protein YegU OS=Escherichia coli (strain K12) OX=83333 GN=yegU PE=3 SV=1	1	14	14	14	66.8	66.8	66.8	35.62	334	334	0.0	133.9	161790000	32	1633	311;337;625;684;1656;2044;2545;3438;6144;6552;6901;9913;11473;14211	True;True;True;True;True;True;True;True;True;True;True;True;True;True	346;347;375;697;761;1851;1852;2270;2820;3801;6729;7174;7175;7562;10949;12642;15639	507;508;509;510;553;1006;1102;1103;2650;2651;3196;3932;3933;5263;9179;9813;9814;9815;9816;10337;15064;17289;21431	661;662;663;664;713;1328;1442;1443;1444;3510;3511;4220;5186;5187;5188;5189;6952;12346;12347;13256;13257;13258;13259;13975;13976;20335;20336;20337;23216;28914;28915;28916;28917	663;713;1328;1444;3511;4220;5188;6952;12347;13258;13976;20336;23216;28916	1909;1910;1911	19;65;287
P76419	P76419	10	10	10	Uncharacterized sugar kinase YegV	yegV	sp|P76419|YEGV_ECOLI Uncharacterized sugar kinase YegV OS=Escherichia coli (strain K12) OX=83333 GN=yegV PE=3 SV=1	1	10	10	10	41.7	41.7	41.7	34.385	321	321	0.0	29.792	30880000	15	1634	2859;2994;3804;3843;4833;8079;8199;10340;10889;12486	True;True;True;True;True;True;True;True;True;True	3164;3307;4189;4230;5301;8803;8930;11422;12012;13747	4395;4578;5758;5817;7224;7225;11985;11986;12142;12143;15719;16452;18767	5805;6040;7577;7655;9635;9636;16167;16168;16379;16380;21204;21205;22142;25232;25233	5805;6040;7577;7655;9636;16168;16380;21204;22142;25232		
P76422	P76422	5	5	5	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	thiD	sp|P76422|THID_ECOLI Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiD PE=1 SV=1	1	5	5	5	31.6	31.6	31.6	28.633	266	266	0.0	12.433	3518300	6	1635	4863;5937;6637;10143;11605	True;True;True;True;True	5334;6508;7275;11212;12788	7274;8865;9964;15442;17478	9697;9698;11890;13480;20838;23483	9697;11890;13480;20838;23483		
P76423	P76423	2	2	2	Hydroxyethylthiazole kinase	thiM	sp|P76423|THIM_ECOLI Hydroxyethylthiazole kinase OS=Escherichia coli (strain K12) OX=83333 GN=thiM PE=1 SV=1	1	2	2	2	14.9	14.9	14.9	27.339	262	262	0.0	6.9103	2141400	2	1636	5493;12066	True;True	6026;13295	8184;18164	10877;24387	10877;24387		
P76440	P76440	14	14	14	NAD-dependent dihydropyrimidine dehydrogenase subunit PreT	preT	sp|P76440|PRET_ECOLI NAD-dependent dihydropyrimidine dehydrogenase subunit PreT OS=Escherichia coli (strain K12) OX=83333 GN=preT PE=1 SV=1	1	14	14	14	52.4	52.4	52.4	44.329	412	412	0.0	86.667	50882000	21	1637	589;1693;2405;2670;2706;2854;3275;3439;4407;7711;8758;10352;10467;13813	True;True;True;True;True;True;True;True;True;True;True;True;True;True	653;1892;2671;2960;3001;3159;3610;3802;4834;4835;8414;9541;11435;11558;15189	950;2702;3728;4119;4120;4175;4390;4977;5264;6598;6599;11505;12982;15734;15735;15893;20801	1257;3575;4917;5438;5439;5523;5796;5797;6570;6953;6954;8828;8829;8830;15526;17529;17530;21225;21226;21424;28071	1257;3575;4917;5438;5523;5797;6570;6953;8828;15526;17529;21226;21424;28071	1912	114
P76491	P76491	5	5	5	5-deoxynucleotidase YfbR	yfbR	sp|P76491|5DNU_ECOLI 5-deoxynucleotidase YfbR OS=Escherichia coli (strain K12) OX=83333 GN=yfbR PE=1 SV=1	1	5	5	5	34.7	34.7	34.7	22.708	199	199	0.0	14.805	4420100	5	1638	2137;6041;7851;10416;14733	True;True;True;True;True	2367;6620;8564;11502;16204	3344;9040;11691;15823;22203	4423;12159;15755;21348;30030	4423;12159;15755;21348;30030		
P76503	P76503	6	6	6	3-ketoacyl-CoA thiolase	fadI	sp|P76503|FADI_ECOLI 3-ketoacyl-CoA thiolase FadI OS=Escherichia coli (strain K12) OX=83333 GN=fadI PE=1 SV=1	1	6	6	6	20.0	20.0	20.0	46.53	436	436	0.0	16.761	7395500	7	1639	181;523;3269;5260;10478;10838	True;True;True;True;True;True	200;576;3603;5778;11570;11960	315;840;4968;7867;15906;16385	427;1112;6561;10491;21441;22063;22064	427;1112;6561;10491;21441;22064		
P76506	P76506	3	3	3	Probable phospholipid-binding lipoprotein MlaA	mlaA	sp|P76506|MLAA_ECOLI Intermembrane phospholipid transport system lipoprotein MlaA OS=Escherichia coli (strain K12) OX=83333 GN=mlaA PE=1 SV=1	1	3	3	3	20.3	20.3	20.3	28.041	251	251	0.0	5.7848	5085300	3	1640	1224;5709;11483	True;True;True	1374;6258;12656	1974;8502;17312	2563;11321;23247	2563;11321;23247		
P76507	P76507	1	1	1	Uncharacterized protein YfdI	yfdI	sp|P76507|YFDI_ECOLI Uncharacterized protein YfdI OS=Escherichia coli (strain K12) OX=83333 GN=yfdI PE=4 SV=1	1	1	1	1	4.7	4.7	4.7	51.483	443	443	0.0035993	2.1337	0	1	1641	727	True	808	1173	1532	1532		
P76535	P76535	5	5	5	N-acetylmuramic acid 6-phosphate etherase	murQ	sp|P76535|MURQ_ECOLI N-acetylmuramic acid 6-phosphate etherase OS=Escherichia coli (strain K12) OX=83333 GN=murQ PE=1 SV=1	1	5	5	5	26.5	26.5	26.5	31.22	298	298	0.0	18.544	3742600	6	1642	6452;9454;9711;9919;12898	True;True;True;True;True	7066;10356;10731;10955;14196	9645;14166;14754;15070;19375	12996;19112;19914;20344;26053;26054	12996;19112;19914;20344;26054		
P76536	P76536	10	10	10	Probable deferrochelatase/peroxidase YfeX	yfeX	sp|P76536|YFEX_ECOLI Dye-decolorizing peroxidase YfeX OS=Escherichia coli (strain K12) OX=83333 GN=yfeX PE=1 SV=2	1	10	10	10	40.5	40.5	40.5	33.052	299	299	0.0	35.157	23491000	13	1643	979;980;2076;2313;2314;2745;4343;5074;12025;12659	True;True;True;True;True;True;True;True;True;True	1091;1092;2302;2559;2560;3042;4763;5566;13249;13930	1574;1575;3231;3578;3579;4226;4227;6497;7581;18109;19022	2052;2053;2054;4265;4721;4722;5591;5592;8687;10094;24320;24321;25579	2052;2053;4265;4721;4722;5592;8687;10094;24321;25579		
P76537	P76537	4	4	4	Uncharacterized protein YfeY	yfeY	sp|P76537|YFEY_ECOLI Uncharacterized protein YfeY OS=Escherichia coli (strain K12) OX=83333 GN=yfeY PE=1 SV=1	1	4	4	4	29.3	29.3	29.3	20.897	191	191	0.0	15.65	9047600	5	1644	4619;5278;6167;6363	True;True;True;True	5069;5797;6753;6967	6922;7895;9207;9503	9251;10521;12381;12805;12806	9251;10521;12381;12805		
P76550	P76550	8	8	8	Uncharacterized protein YffS	yffS	sp|P76550|YFFS_ECOLI Uncharacterized protein YffS OS=Escherichia coli (strain K12) OX=83333 GN=yffS PE=4 SV=2	1	8	8	8	27.1	27.1	27.1	29.751	269	269	0.0	22.245	20199000	9	1645	1797;3753;5125;6010;6905;8327;8328;12223	True;True;True;True;True;True;True;True	2008;4136;5620;6586;7566;9066;9067;13462	2850;5688;7646;8991;10342;12338;12339;18385	3762;7479;10192;12090;12091;13983;16671;16672;24688	3762;7479;10192;12091;13983;16671;16672;24688		
P76558	P76558	38	38	38	NADP-dependent malic enzyme	maeB	sp|P76558|MAO2_ECOLI NADP-dependent malic enzyme OS=Escherichia coli (strain K12) OX=83333 GN=maeB PE=1 SV=1	1	38	38	38	69.4	69.4	69.4	82.416	759	759	0.0	237.95	278460000	65	1646	106;171;590;662;663;890;1129;1155;2218;3546;3721;3793;4489;4655;5243;5244;5373;6763;6837;6968;9016;9513;10315;10322;10391;10448;10902;11124;11361;11495;12685;12816;13222;13825;13909;14222;14223;14407	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	118;119;190;654;738;739;993;994;1273;1300;1301;2455;3919;3920;4103;4178;4926;4927;5108;5760;5761;5898;5899;7406;7490;7632;9817;10453;10454;11396;11403;11477;11537;12025;12269;12520;12670;13957;14103;14544;15201;15294;15650;15651;15852	185;186;302;303;951;1061;1062;1063;1429;1430;1431;1432;1843;1875;1876;1877;1878;3460;5419;5420;5650;5651;5743;6714;6715;6971;7837;7838;8021;8022;10122;10123;10236;10434;10435;13354;14316;14317;14318;15678;15679;15687;15791;15868;16466;16799;17126;17127;17333;19070;19071;19259;19882;19883;20816;20817;20955;21444;21445;21715	238;239;413;414;1258;1394;1395;1396;1397;1863;1864;1865;1866;2412;2445;2446;2447;2448;4568;7155;7156;7435;7436;7559;7560;8985;8986;9313;10430;10431;10677;10678;13689;13690;13841;14112;14113;18003;18004;19308;19309;19310;21154;21155;21164;21298;21299;21399;22157;22158;22576;23009;23010;23011;23294;25662;25663;25913;26799;26800;26801;28090;28091;28092;28296;28940;28941;29331;29332	239;413;1258;1395;1397;1866;2412;2447;4568;7156;7435;7559;8985;9313;10430;10431;10678;13690;13841;14113;18003;19310;21155;21164;21298;21399;22158;22576;23009;23294;25663;25913;26799;28090;28296;28940;28941;29332	1913;1914;1915;1916;1917;1918;1919;1920;1921	91;154;273;282;343;401;543;668;700
P76569	P76569	2	2	2	Uncharacterized protein YfgD	yfgD	sp|P76569|YFGD_ECOLI Uncharacterized protein YfgD OS=Escherichia coli (strain K12) OX=83333 GN=yfgD PE=1 SV=1	1	2	2	2	37.8	37.8	37.8	13.398	119	119	0.0	63.141	13939000	4	1647	3329;3427	True;True	3665;3790	5045;5046;5247;5248	6665;6666;6930;6931	6666;6931		
P76576	P76576	2	2	2	UPF0070 protein YfgM	yfgM	sp|P76576|YFGM_ECOLI UPF0070 protein YfgM OS=Escherichia coli (strain K12) OX=83333 GN=yfgM PE=3 SV=1	1	2	2	2	14.6	14.6	14.6	22.176	206	206	0.0	10.705	2510200	2	1648	5;4687	True;True	5;5142	6;7012	6;9361	6;9361		
P76578	P76578	17	17	17	Uncharacterized lipoprotein YfhM	yfhM	sp|P76578|A2MG_ECOLI Alpha-2-macroglobulin OS=Escherichia coli (strain K12) OX=83333 GN=yfhM PE=1 SV=1	1	17	17	17	16.0	16.0	16.0	181.58	1653	1653	0.0	47.972	15645000	19	1649	495;952;1377;2271;3630;4751;7025;7127;7830;8669;8685;9050;11068;11093;13001;13747;14194	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	546;1062;1539;2514;4006;5213;7693;7801;8542;9445;9463;9857;12209;12236;14309;15119;15619	794;1532;2203;3529;5523;7103;10513;10663;11666;12869;12890;13412;16712;16752;19568;20704;21401	1044;1997;2846;4657;7281;7282;9479;14204;14395;15720;15721;17389;17411;18089;22469;22522;26349;27931;28873	1044;1997;2846;4657;7281;9479;14204;14395;15721;17389;17411;18089;22469;22522;26349;27931;28873		
P76585	P76585	8	8	8	Uncharacterized protein YphG	yphG	sp|P76585|YPHG_ECOLI Uncharacterized protein YphG OS=Escherichia coli (strain K12) OX=83333 GN=yphG PE=4 SV=2	1	8	8	8	9.9	9.9	9.9	123.83	1093	1093	0.0	16.213	5436700	8	1650	347;1142;5483;7911;8443;10081;11949;14316	True;True;True;True;True;True;True;True	385;1287;6016;8626;9183;11145;13164;15754	566;1859;8173;11760;12486;15356;18001;21581	727;2428;10865;15841;16875;20743;24181;29123	727;2428;10865;15841;16875;20743;24181;29123		
P76594	P76594	12	12	12	Protein lysine acetyltransferase Pka	pka	sp|P76594|PKA_ECOLI Protein lysine acetyltransferase Pka OS=Escherichia coli (strain K12) OX=83333 GN=pka PE=1 SV=1	1	12	12	12	19.8	19.8	19.8	97.986	886	886	0.0	48.577	14939000	13	1651	760;5090;7672;7686;7995;8452;8453;9984;11177;12317;14115;15161	True;True;True;True;True;True;True;True;True;True;True;True	847;5582;8373;8388;8711;9192;9193;11025;12325;13565;15535;16673	1231;1232;7602;11449;11472;11473;11861;12500;12501;15172;16871;18531;21298;22805	1605;1606;10128;15466;15492;15493;15987;16894;16895;20488;22667;24911;28749;30812	1605;10128;15466;15493;15987;16894;16895;20488;22667;24911;28749;30812		
P76621	P76621	15	15	15	Protein CsiD	csiD	sp|P76621|GLAH_ECOLI Glutarate 2-hydroxylase OS=Escherichia coli (strain K12) OX=83333 GN=glaH PE=1 SV=2	1	15	15	15	68.3	68.3	68.3	37.36	325	325	0.0	80.871	32881000	17	1652	315;1960;2452;2550;2551;5003;5624;6113;6522;8433;9694;10172;10569;11901;14820	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	351;2184;2720;2827;2828;2829;5485;6168;6694;7143;9173;10714;11244;11674;13111;16297	515;3091;3791;3944;3945;3946;7468;8373;9134;9763;12474;14734;15484;16039;16040;17929;22315	670;4080;5005;5204;5205;5206;9939;11128;12281;13162;16861;19891;20904;21603;21604;24092;30175	670;4080;5005;5204;5206;9939;11128;12281;13162;16861;19891;20904;21603;24092;30175	1922;1923	130;241
P76641	P76641	1	1	1	Guanine deaminase	guaD	sp|P76641|GUAD_ECOLI Guanine deaminase OS=Escherichia coli (strain K12) OX=83333 GN=guaD PE=1 SV=1	1	1	1	1	3.4	3.4	3.4	50.244	439	439	0.0030469	2.4737	941460	1	1653	11813	True	13011	17779	23886	23886		
P76658	P76658	19	19	19	Bifunctional protein HldE;D-beta-D-heptose 7-phosphate kinase;D-beta-D-heptose 1-phosphate adenylyltransferase	hldE	sp|P76658|HLDE_ECOLI Bifunctional protein HldE OS=Escherichia coli (strain K12) OX=83333 GN=hldE PE=1 SV=1	1	19	19	19	51.4	51.4	51.4	51.05	477	477	0.0	55.618	77448000	20	1654	264;596;1660;4484;4625;4843;6669;6811;7085;7745;8139;8211;8216;8329;8355;9156;11775;14294;14413	True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True	293;660;1856;4920;4921;5075;5313;7308;7458;7754;8450;8866;8942;8948;9068;9094;9969;12970;15730;15860	439;959;2655;6708;6709;6928;7247;7248;10008;10189;10595;10596;11549;12059;12162;12173;12340;12378;13564;17724;21551;21724	580;1270;3515;8979;8980;9258;9663;9664;13543;13780;14317;14318;15581;16259;16405;16419;16673;16723;18312;23813;29086;29348;29349	580;1270;3515;8980;9258;9664;13543;13780;14317;15581;16259;16405;16419;16673;16723;18312;23813;29086;29349	1924;1925	14;163
P76909	P76909	2	2	2	Uncharacterized ABC transporter ATP-binding protein YnjD	ynjD	sp|P76909|YNJD_ECOLI Uncharacterized ABC transporter ATP-binding protein YnjD OS=Escherichia coli (strain K12) OX=83333 GN=ynjD PE=3 SV=2	1	2	2	2	13.4	13.4	13.4	24.016	217	217	0.00063251	3.2309	911600	2	1655	905;11638	True;True	1010;12823	1461;17531	1905;23552	1905;23552		
P77148	P77148	13	13	13	Uncharacterized protein YdhS	ydhS	sp|P77148|YDHS_ECOLI Uncharacterized protein YdhS OS=Escherichia coli (strain K12) OX=83333 GN=ydhS PE=4 SV=1	1	13	13	13	32.4	32.4	32.4	60.754	534	534	0.0	34.998	14422000	15	1656	2164;2393;2699;3814;6572;8179;8330;8632;12511;12539;13114;13462;13733	True;True;True;True;True;True;True;True;True;True;True;True;True	2395;2659;2993;4201;7196;8907;9069;9406;13773;13802;14431;14809;15105	3377;3715;4164;5774;9847;12108;12341;12827;18804;18805;18841;19732;20230;20684	4460;4901;5510;7596;13307;16324;16674;17338;25283;25284;25329;26589;27255;27256;27902	4460;4901;5510;7596;13307;16324;16674;17338;25284;25329;26589;27256;27902		
P77171	P77171	2	2	2	Uncharacterized HTH-type transcriptional regulator YdcI	ydcI	sp|P77171|YDCI_ECOLI Uncharacterized HTH-type transcriptional regulator YdcI OS=Escherichia coli (strain K12) OX=83333 GN=ydcI PE=3 SV=2	1	2	2	2	12.4	12.4	12.4	33.401	307	307	0.0035778	1.9993	1217100	2	1657	37;13503	True;True	42;14856	71;20316	94;27381	94;27381		
P77173	P77173	9	9	9	Cell division protein ZipA	zipA	sp|P77173|ZIPA_ECOLI Cell division protein ZipA OS=Escherichia coli (strain K12) OX=83333 GN=zipA PE=1 SV=3	1	9	9	9	36.9	36.9	36.9	36.475	328	328	0.0	57.732	23709000	13	1658	1875;1989;3783;5829;8584;8585;8883;10370;11083	True;True;True;True;True;True;True;True;True	2093;2213;2214;4167;6392;9345;9346;9347;9672;11454;12226	2972;3127;3128;5728;8692;12732;12733;12734;13155;15761;16739	3934;4128;4129;7538;11630;17203;17204;17205;17206;17746;21260;21261;22506	3934;4129;7538;11630;17203;17206;17746;21260;22506	1926;1927	270;285
P77181	P77181	6	6	6	Phenylacetic acid degradation protein PaaY	paaY	sp|P77181|PAAY_ECOLI Phenylacetic acid degradation protein PaaY OS=Escherichia coli (strain K12) OX=83333 GN=paaY PE=3 SV=1	1	6	6	6	38.8	38.8	38.8	21.324	196	196	0.0	17.237	9183100	6	1659	3355;5595;9151;10327;10624;11252	True;True;True;True;True;True	3691;6138;9964;11408;11732;12405	5078;8332;13555;15696;15697;16108;16975	6707;11073;18291;21179;21180;21691;22797	6707;11073;18291;21179;21691;22797		
P77182	P77182	1	1	1	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC;tRNA (mnm(5)s(2)U34)-methyltransferase;FAD-dependent cmnm(5)s(2)U34 oxidoreductase	mnmC	sp|P77182|MNMC_ECOLI tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC OS=Escherichia coli (strain K12) OX=83333 GN=mnmC PE=1 SV=2	1	1	1	1	1.8	1.8	1.8	74.433	668	668	0.0012384	2.8084	520570	1	1660	15139	True	16651	22783	30785	30785		
P77202	P77202	8	8	8	Thiol:disulfide interchange protein DsbG	dsbG	sp|P77202|DSBG_ECOLI Thiol:disulfide interchange protein DsbG OS=Escherichia coli (strain K12) OX=83333 GN=dsbG PE=1 SV=2	1	8	8	8	43.5	43.5	43.5	27.495	248	248	0.0	22.352	16254000	10	1661	1838;3170;3449;4716;8675;10584;12740;15011	True;True;True;True;True;True;True;True	2053;3497;3812;5175;9451;9452;11690;14015;16510	2918;4836;5278;7056;12875;12876;16057;19143;22603	3860;3861;6385;6972;9417;17396;17397;21627;25764;30549	3860;6385;6972;9417;17397;21627;25764;30549	1928;1929	54;199
